TimeStamp,碰撞物体名称,碰撞点X,碰撞点Y,碰撞点Z,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,玩家旋转W
2025-06-03_17:31:55.6443,Plane,30.9287,0.0000,-0.0625,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5511,1.4143,-0.0871,-0.2428,0.7080,-0.2085,-0.6295
2025-06-03_17:31:55.6554,Plane,30.9079,0.0000,-0.0458,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5507,1.4135,-0.0866,-0.2444,0.7074,-0.2116,-0.6286
2025-06-03_17:31:55.6668,Plane,30.9234,0.0000,-0.0432,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5501,1.4130,-0.0861,-0.2452,0.7067,-0.2141,-0.6282
2025-06-03_17:31:55.6792,Plane,30.9001,0.0000,-0.0314,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5498,1.4125,-0.0858,-0.2455,0.7062,-0.2164,-0.6279
2025-06-03_17:31:55.6873,Plane,30.8772,0.0000,-0.0232,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5493,1.4119,-0.0854,-0.2458,0.7058,-0.2182,-0.6275
2025-06-03_17:31:55.6992,Plane,30.8883,0.0000,-0.0211,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5488,1.4115,-0.0851,-0.2463,0.7053,-0.2201,-0.6273
2025-06-03_17:31:55.7115,Plane,30.8739,0.0000,-0.0255,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5483,1.4110,-0.0849,-0.2469,0.7053,-0.2211,-0.6267
2025-06-03_17:31:55.7216,Plane,30.8562,0.0000,-0.0280,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5479,1.4104,-0.0847,-0.2475,0.7053,-0.2226,-0.6259
2025-06-03_17:31:55.7335,Plane,30.8585,0.0000,-0.0349,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5474,1.4100,-0.0846,-0.2491,0.7054,-0.2237,-0.6248
2025-06-03_17:31:55.7449,Plane,30.8704,0.0000,-0.0398,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5472,1.4094,-0.0845,-0.2501,0.7058,-0.2250,-0.6234
2025-06-03_17:31:55.7545,Plane,30.8607,0.0000,-0.0518,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5469,1.4089,-0.0843,-0.2508,0.7064,-0.2267,-0.6219
2025-06-03_17:31:55.7664,Plane,30.8540,0.0000,-0.0638,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5465,1.4085,-0.0841,-0.2515,0.7069,-0.2286,-0.6203
2025-06-03_17:31:55.7773,Plane,30.8660,0.0000,-0.0669,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5464,1.4080,-0.0839,-0.2519,0.7073,-0.2305,-0.6190
2025-06-03_17:31:55.7891,Plane,30.8614,0.0000,-0.0767,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5461,1.4075,-0.0838,-0.2523,0.7075,-0.2326,-0.6178
2025-06-03_17:31:55.8015,Plane,30.8585,0.0000,-0.1581,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5456,1.4071,-0.0834,-0.2532,0.7075,-0.2347,-0.6166
2025-06-03_17:31:55.8106,Plane,30.9041,0.0000,-0.2239,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5455,1.4064,-0.0834,-0.2545,0.7075,-0.2361,-0.6156
2025-06-03_17:31:55.8229,Plane,30.9113,0.0000,-0.2246,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5454,1.4061,-0.0834,-0.2551,0.7074,-0.2369,-0.6151
2025-06-03_17:31:55.8338,Plane,30.9463,0.0000,-0.2675,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5451,1.4057,-0.0833,-0.2562,0.7076,-0.2384,-0.6138
2025-06-03_17:31:55.8451,Plane,30.9659,0.0000,-0.2887,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5447,1.4051,-0.0832,-0.2577,0.7083,-0.2401,-0.6117
2025-06-03_17:31:55.8554,Plane,30.9748,0.0000,-0.2919,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5445,1.4047,-0.0833,-0.2581,0.7088,-0.2415,-0.6105
2025-06-03_17:31:55.8676,Plane,30.9767,0.0000,-0.3177,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5441,1.4044,-0.0832,-0.2588,0.7094,-0.2425,-0.6090
2025-06-03_17:31:55.8763,Plane,30.9770,0.0000,-0.3258,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5440,1.4041,-0.0833,-0.2586,0.7097,-0.2435,-0.6084
2025-06-03_17:31:55.8892,Plane,30.9835,0.0000,-0.3280,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5438,1.4036,-0.0834,-0.2586,0.7101,-0.2446,-0.6074
2025-06-03_17:31:55.8991,Plane,30.9904,0.0000,-0.3315,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5436,1.4032,-0.0835,-0.2593,0.7106,-0.2453,-0.6064
2025-06-03_17:31:55.9118,Plane,30.9871,0.0000,-0.3370,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5433,1.4029,-0.0836,-0.2598,0.7107,-0.2455,-0.6059
2025-06-03_17:31:55.9221,Plane,30.9811,0.0000,-0.3446,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5430,1.4026,-0.0837,-0.2602,0.7112,-0.2455,-0.6052
2025-06-03_17:31:55.9322,Plane,30.9834,0.0000,-0.3479,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5428,1.4025,-0.0837,-0.2611,0.7115,-0.2450,-0.6047
2025-06-03_17:31:55.9446,Plane,30.9864,0.0000,-0.3705,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5427,1.4023,-0.0839,-0.2619,0.7123,-0.2445,-0.6035
2025-06-03_17:31:55.9560,Plane,30.9699,0.0000,-0.3684,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5426,1.4021,-0.0840,-0.2622,0.7135,-0.2443,-0.6021
2025-06-03_17:31:55.9663,Plane,30.9694,0.0000,-0.3848,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5424,1.4021,-0.0840,-0.2628,0.7150,-0.2440,-0.6001
2025-06-03_17:31:55.9790,Plane,30.9670,0.0000,-0.3915,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5424,1.4022,-0.0841,-0.2626,0.7162,-0.2436,-0.5990
2025-06-03_17:31:55.9901,Plane,30.9574,0.0000,-0.3961,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5424,1.4022,-0.0841,-0.2624,0.7169,-0.2433,-0.5983
2025-06-03_17:31:55.9998,Plane,30.9505,0.0000,-0.3987,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5422,1.4024,-0.0839,-0.2617,0.7176,-0.2433,-0.5978
2025-06-03_17:31:56.0108,Plane,30.9454,0.0000,-0.4013,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5423,1.4024,-0.0839,-0.2612,0.7181,-0.2427,-0.5977
2025-06-03_17:31:56.0215,Plane,30.9342,0.0000,-0.4014,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5424,1.4024,-0.0838,-0.2604,0.7186,-0.2425,-0.5974
2025-06-03_17:31:56.0322,Plane,30.9256,0.0000,-0.4003,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5423,1.4027,-0.0834,-0.2594,0.7188,-0.2424,-0.5977
2025-06-03_17:31:56.0436,Plane,30.9212,0.0000,-0.3980,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5425,1.4028,-0.0832,-0.2585,0.7187,-0.2424,-0.5983
2025-06-03_17:31:56.0555,Plane,30.9135,0.0000,-0.3932,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5426,1.4029,-0.0830,-0.2577,0.7183,-0.2422,-0.5991
2025-06-03_17:31:56.0663,Plane,30.9039,0.0000,-0.3886,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5427,1.4031,-0.0826,-0.2566,0.7181,-0.2419,-0.6000
2025-06-03_17:31:56.0782,Plane,30.8946,0.0000,-0.3839,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5429,1.4032,-0.0822,-0.2554,0.7177,-0.2416,-0.6011
2025-06-03_17:31:56.0907,Plane,30.8885,0.0000,-0.3806,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5431,1.4033,-0.0820,-0.2546,0.7174,-0.2413,-0.6019
2025-06-03_17:31:56.0999,Plane,30.8804,0.0000,-0.3759,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5432,1.4035,-0.0815,-0.2534,0.7173,-0.2411,-0.6026
2025-06-03_17:31:56.1097,Plane,30.8723,0.0000,-0.3705,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5434,1.4036,-0.0812,-0.2524,0.7172,-0.2408,-0.6033
2025-06-03_17:31:56.1212,Plane,30.8683,0.0000,-0.3699,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5436,1.4037,-0.0810,-0.2515,0.7174,-0.2409,-0.6034
2025-06-03_17:31:56.1334,Plane,30.8647,0.0000,-0.3660,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5438,1.4039,-0.0806,-0.2509,0.7172,-0.2410,-0.6038
2025-06-03_17:31:56.1438,Plane,30.8631,0.0000,-0.3622,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5441,1.4040,-0.0805,-0.2505,0.7173,-0.2412,-0.6038
2025-06-03_17:31:56.1547,Plane,30.8625,0.0000,-0.3623,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5444,1.4040,-0.0803,-0.2501,0.7176,-0.2413,-0.6035
2025-06-03_17:31:56.1675,Plane,30.8629,0.0000,-0.3623,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5445,1.4040,-0.0801,-0.2498,0.7177,-0.2416,-0.6034
2025-06-03_17:31:56.1783,Plane,30.8674,0.0000,-0.3636,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5447,1.4039,-0.0799,-0.2494,0.7180,-0.2421,-0.6031
2025-06-03_17:31:56.1885,Plane,31.0054,0.0000,-0.4309,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5449,1.4038,-0.0797,-0.2492,0.7184,-0.2422,-0.6026
2025-06-03_17:31:56.1997,Plane,31.0062,0.0000,-0.4321,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5450,1.4037,-0.0794,-0.2488,0.7188,-0.2426,-0.6021
2025-06-03_17:31:56.2113,Plane,31.2567,0.0000,-0.4746,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5451,1.4035,-0.0793,-0.2489,0.7193,-0.2425,-0.6016
2025-06-03_17:31:56.2215,finger_index_2_r,32.0944,0.7900,-0.2791,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5451,1.4033,-0.0793,-0.2491,0.7200,-0.2423,-0.6008
2025-06-03_17:31:56.2332,finger_index_1_r,32.1208,0.7982,-0.2850,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5450,1.4032,-0.0791,-0.2489,0.7210,-0.2423,-0.5996
2025-06-03_17:31:56.2434,finger_index_1_r,32.1210,0.7983,-0.2851,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5450,1.4031,-0.0791,-0.2484,0.7220,-0.2428,-0.5983
2025-06-03_17:31:56.2560,finger_index_1_r,32.1207,0.7982,-0.2850,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5450,1.4029,-0.0791,-0.2482,0.7230,-0.2432,-0.5971
2025-06-03_17:31:56.2667,finger_index_1_r,32.1210,0.7983,-0.2851,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5448,1.4028,-0.0791,-0.2480,0.7237,-0.2436,-0.5961
2025-06-03_17:31:56.2765,finger_index_1_r,32.1197,0.7979,-0.2851,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5448,1.4026,-0.0791,-0.2480,0.7245,-0.2442,-0.5950
2025-06-03_17:31:56.2900,finger_index_1_r,32.1200,0.7981,-0.2852,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5448,1.4023,-0.0792,-0.2477,0.7253,-0.2450,-0.5937
2025-06-03_17:31:56.3015,finger_index_1_r,32.1197,0.7981,-0.2854,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5447,1.4022,-0.0791,-0.2475,0.7267,-0.2455,-0.5920
2025-06-03_17:31:56.3118,finger_index_2_r,32.0957,0.7904,-0.2796,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5446,1.4021,-0.0792,-0.2465,0.7279,-0.2459,-0.5907
2025-06-03_17:31:56.3206,finger_index_2_r,32.0953,0.7904,-0.2798,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5445,1.4020,-0.0793,-0.2451,0.7292,-0.2463,-0.5895
2025-06-03_17:31:56.3336,finger_index_2_r,32.0952,0.7905,-0.2799,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5443,1.4021,-0.0794,-0.2436,0.7302,-0.2470,-0.5886
2025-06-03_17:31:56.3437,finger_index_2_r,32.0946,0.7904,-0.2800,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5442,1.4021,-0.0795,-0.2419,0.7311,-0.2473,-0.5881
2025-06-03_17:31:56.3556,finger_index_2_r,32.0946,0.7904,-0.2800,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5440,1.4020,-0.0797,-0.2407,0.7317,-0.2476,-0.5876
2025-06-03_17:31:56.3664,finger_index_2_r,32.0943,0.7903,-0.2801,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5438,1.4022,-0.0796,-0.2396,0.7323,-0.2476,-0.5875
2025-06-03_17:31:56.3813,finger_index_2_r,32.0944,0.7905,-0.2804,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5437,1.4020,-0.0799,-0.2379,0.7341,-0.2473,-0.5859
2025-06-03_17:31:56.3918,finger_index_2_r,32.0944,0.7904,-0.2803,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5435,1.4020,-0.0800,-0.2362,0.7346,-0.2486,-0.5855
2025-06-03_17:31:56.4033,finger_index_2_r,32.0944,0.7904,-0.2803,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5433,1.4021,-0.0803,-0.2351,0.7351,-0.2485,-0.5853
2025-06-03_17:31:56.4138,finger_index_2_r,32.0940,0.7905,-0.2807,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5430,1.4019,-0.0804,-0.2331,0.7371,-0.2477,-0.5840
2025-06-03_17:31:56.4235,finger_index_2_r,32.0937,0.7903,-0.2805,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5428,1.4020,-0.0803,-0.2300,0.7386,-0.2489,-0.5827
2025-06-03_17:31:56.4347,Plane,31.2725,0.0000,-0.4340,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5428,1.4019,-0.0801,-0.2271,0.7410,-0.2511,-0.5800
2025-06-03_17:31:56.4459,Plane,31.2717,0.0000,-0.4265,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5427,1.4017,-0.0804,-0.2242,0.7407,-0.2535,-0.5804
2025-06-03_17:31:56.4578,Plane,31.1102,0.0000,-0.3118,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5426,1.4016,-0.0804,-0.2234,0.7415,-0.2540,-0.5794
2025-06-03_17:31:56.4692,Plane,30.9495,0.0000,-0.2760,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5426,1.4016,-0.0806,-0.2226,0.7418,-0.2551,-0.5789
2025-06-03_17:31:56.4804,Plane,30.9592,0.0000,-0.2698,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5426,1.4014,-0.0808,-0.2224,0.7423,-0.2560,-0.5780
2025-06-03_17:31:56.4914,Plane,30.9635,0.0000,-0.2739,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5427,1.4013,-0.0810,-0.2220,0.7430,-0.2570,-0.5767
2025-06-03_17:31:56.5031,Plane,30.8272,0.0000,-0.3292,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.5427,1.4012,-0.0813,-0.2217,0.7441,-0.2578,-0.5751
2025-06-03_17:31:56.5133,Plane,30.7752,0.0000,-0.3994,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9605,1.0000,32.5427,1.4010,-0.0818,-0.2206,0.7451,-0.2590,-0.5737
2025-06-03_17:31:56.5233,Plane,30.7588,0.0000,-0.3935,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9605,1.0000,32.5427,1.4010,-0.0824,-0.2199,0.7471,-0.2598,-0.5710
2025-06-03_17:31:56.5347,Plane,30.7598,0.0000,-0.4052,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9605,1.0000,32.5428,1.4008,-0.0830,-0.2186,0.7490,-0.2607,-0.5686
2025-06-03_17:31:56.5472,Plane,30.7302,0.0000,-0.4494,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9605,1.0000,32.5429,1.4007,-0.0838,-0.2172,0.7505,-0.2617,-0.5667
2025-06-03_17:31:56.5564,Plane,30.7043,0.0000,-0.5294,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9520,0.9900,32.5430,1.4007,-0.0846,-0.2169,0.7520,-0.2618,-0.5647
2025-06-03_17:31:56.5692,Plane,30.7030,0.0000,-0.5420,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9520,0.9900,32.5431,1.4010,-0.0856,-0.2171,0.7535,-0.2611,-0.5630
2025-06-03_17:31:56.5789,Plane,30.6100,0.0000,-0.5572,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9520,0.9920,32.5431,1.4012,-0.0867,-0.2169,0.7556,-0.2598,-0.5608
2025-06-03_17:31:56.5905,Plane,30.6599,0.0000,-0.6484,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9693,0.9949,32.5431,1.4017,-0.0877,-0.2168,0.7579,-0.2574,-0.5588
2025-06-03_17:31:56.6015,Plane,30.6401,0.0000,-0.6743,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9693,0.9949,32.5429,1.4022,-0.0888,-0.2154,0.7610,-0.2551,-0.5562
2025-06-03_17:31:56.6134,Plane,30.5607,0.0000,-0.7291,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9693,0.9949,32.5425,1.4027,-0.0897,-0.2130,0.7637,-0.2530,-0.5544
2025-06-03_17:31:56.6247,Plane,30.5353,0.0000,-0.7808,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9874,0.9979,32.5421,1.4034,-0.0905,-0.2098,0.7662,-0.2508,-0.5531
2025-06-03_17:31:56.6355,Plane,30.4980,0.0000,-0.7978,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9874,0.9979,32.5416,1.4042,-0.0911,-0.2067,0.7677,-0.2475,-0.5537
2025-06-03_17:31:56.6474,Plane,30.4518,0.0000,-0.8178,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9874,0.9979,32.5411,1.4049,-0.0918,-0.2025,0.7697,-0.2449,-0.5537
2025-06-03_17:31:56.6586,Plane,30.4196,0.0000,-0.8170,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9936,0.9989,32.5405,1.4057,-0.0928,-0.1997,0.7705,-0.2409,-0.5553
2025-06-03_17:31:56.6694,Plane,30.3629,0.0000,-0.8229,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9959,0.9993,32.5399,1.4068,-0.0937,-0.1956,0.7723,-0.2363,-0.5562
2025-06-03_17:31:56.6822,Plane,30.2963,0.0000,-0.8550,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9959,0.9993,32.5395,1.4076,-0.0949,-0.1910,0.7751,-0.2320,-0.5558
2025-06-03_17:31:56.6915,Plane,30.2573,0.0000,-0.8605,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9974,0.9996,32.5393,1.4084,-0.0960,-0.1863,0.7776,-0.2288,-0.5553
2025-06-03_17:31:56.7022,Plane,30.2505,0.0000,-0.8328,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9983,0.9997,32.5389,1.4091,-0.0974,-0.1819,0.7792,-0.2255,-0.5558
2025-06-03_17:31:56.7132,Plane,30.2755,0.0000,-0.7943,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9983,0.9997,32.5384,1.4099,-0.0989,-0.1786,0.7809,-0.2217,-0.5560
2025-06-03_17:31:56.7238,Plane,30.2275,0.0000,-0.8248,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9983,0.9997,32.5383,1.4108,-0.1003,-0.1755,0.7835,-0.2186,-0.5545
2025-06-03_17:31:56.7361,Plane,30.2205,0.0000,-0.7480,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9991,0.9999,32.5383,1.4115,-0.1018,-0.1722,0.7864,-0.2173,-0.5520
2025-06-03_17:31:56.7468,Plane,30.1693,0.0000,-0.7325,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9993,0.9999,32.5385,1.4121,-0.1033,-0.1695,0.7886,-0.2170,-0.5497
2025-06-03_17:31:56.7566,Plane,30.1478,0.0000,-0.7540,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9993,0.9999,32.5386,1.4124,-0.1045,-0.1667,0.7908,-0.2166,-0.5477
2025-06-03_17:31:56.7696,Plane,30.1043,0.0000,-0.7234,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9993,0.9999,32.5389,1.4129,-0.1058,-0.1642,0.7914,-0.2174,-0.5472
2025-06-03_17:31:56.7798,Plane,30.0790,0.0000,-0.7244,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7994,0.9999,32.5391,1.4132,-0.1074,-0.1624,0.7927,-0.2163,-0.5463
2025-06-03_17:31:56.7917,Plane,30.0547,0.0000,-0.7906,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3275,0.4096,32.5396,1.4136,-0.1091,-0.1607,0.7943,-0.2154,-0.5448
2025-06-03_17:31:56.8030,Plane,30.0436,0.0000,-0.8068,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3275,0.4096,32.5397,1.4142,-0.1111,-0.1596,0.7957,-0.2149,-0.5434
2025-06-03_17:31:56.8146,Plane,30.0378,0.0000,-0.8265,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3275,0.4096,32.5397,1.4149,-0.1127,-0.1575,0.7979,-0.2130,-0.5414
2025-06-03_17:31:56.8258,Plane,29.9800,0.0000,-0.8603,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.2096,0.2621,32.5394,1.4162,-0.1150,-0.1535,0.8006,-0.2093,-0.5401
2025-06-03_17:31:56.8357,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.2096,0.2621,32.5389,1.4172,-0.1171,-0.1471,0.8031,-0.2072,-0.5389
2025-06-03_17:31:56.8469,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.2096,0.2621,32.5386,1.4186,-0.1194,-0.1420,0.8058,-0.2041,-0.5374
2025-06-03_17:31:56.8571,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.1073,0.1342,32.5383,1.4203,-0.1217,-0.1354,0.8082,-0.2027,-0.5361
2025-06-03_17:31:57.8362,Plane,30.3351,0.0000,-0.7910,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.2000,32.5615,1.4221,-0.1562,-0.1071,0.8020,-0.2744,-0.5196
2025-06-03_17:31:57.8479,Plane,30.2710,0.0000,-0.8014,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.2000,32.5606,1.4233,-0.1539,-0.1034,0.8025,-0.2705,-0.5216
2025-06-03_17:31:57.8588,Plane,30.1988,0.0000,-0.8199,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.2000,32.5597,1.4244,-0.1515,-0.0992,0.8029,-0.2660,-0.5242
2025-06-03_17:31:57.8693,Plane,30.1164,0.0000,-0.8398,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4880,0.5904,32.5588,1.4258,-0.1491,-0.0938,0.8028,-0.2617,-0.5274
2025-06-03_17:31:57.8795,Plane,30.0130,0.0000,-0.8450,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4880,0.5904,32.5579,1.4270,-0.1467,-0.0876,0.8021,-0.2576,-0.5316
2025-06-03_17:31:57.8909,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4880,0.5904,32.5572,1.4283,-0.1442,-0.0835,0.8006,-0.2554,-0.5356
2025-06-03_17:31:57.9018,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5904,0.6723,32.5565,1.4298,-0.1416,-0.0805,0.7993,-0.2527,-0.5392
2025-06-03_17:31:57.9131,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7379,0.7903,32.5559,1.4307,-0.1391,-0.0744,0.7987,-0.2506,-0.5420
2025-06-03_17:31:57.9255,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7379,0.7903,32.5554,1.4318,-0.1363,-0.0743,0.7969,-0.2484,-0.5456
