TimeStamp,碰撞物体名称,碰撞点X,碰撞点Y,碰撞点Z,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,玩家旋转W
2025-06-04_20:58:58.7123,Cube,4.1541,0.5237,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1650,1.4676,-2.2859,-0.0058,0.9979,-0.0647,0.0075
2025-06-04_20:58:58.7234,Cube,4.1482,0.5075,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1651,1.4674,-2.2874,-0.0058,0.9978,-0.0653,0.0075
2025-06-04_20:58:58.7334,Cube,4.1597,0.5257,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1652,1.4672,-2.2889,-0.0054,0.9978,-0.0658,0.0075
2025-06-04_20:58:58.7451,Cube,4.1593,0.5192,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1653,1.4670,-2.2905,-0.0054,0.9977,-0.0670,0.0074
2025-06-04_20:58:58.7571,Cube,4.1572,0.5107,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1654,1.4668,-2.2920,-0.0052,0.9977,-0.0679,0.0072
2025-06-04_20:58:58.7672,Cube,4.1610,0.5143,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1656,1.4667,-2.2936,-0.0048,0.9976,-0.0684,0.0071
2025-06-04_20:58:58.7788,Cube,4.1603,0.5097,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1656,1.4666,-2.2951,-0.0053,0.9976,-0.0693,0.0068
2025-06-04_20:58:58.7893,Cube,4.1593,0.5069,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1657,1.4665,-2.2966,-0.0053,0.9975,-0.0698,0.0067
2025-06-04_20:58:58.8009,Cube,4.1598,0.5046,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1658,1.4664,-2.2981,-0.0056,0.9975,-0.0703,0.0065
2025-06-04_20:58:58.8119,Cube,4.1617,0.5089,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1659,1.4664,-2.2996,-0.0056,0.9974,-0.0709,0.0064
2025-06-04_20:58:58.8235,Cube,4.1618,0.5060,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1660,1.4663,-2.3010,-0.0060,0.9974,-0.0715,0.0063
2025-06-04_20:58:58.8345,Cube,4.1618,0.5097,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1661,1.4663,-2.3027,-0.0056,0.9974,-0.0714,0.0062
2025-06-04_20:58:58.8456,Cube,4.1627,0.5125,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1662,1.4663,-2.3043,-0.0059,0.9974,-0.0719,0.0062
2025-06-04_20:58:58.8556,Cube,4.1620,0.5120,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1662,1.4662,-2.3059,-0.0060,0.9974,-0.0721,0.0060
2025-06-04_20:58:58.8668,Cube,4.1615,0.5174,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1664,1.4663,-2.3077,-0.0063,0.9974,-0.0722,0.0058
2025-06-04_20:58:58.8784,Cube,4.1631,0.5251,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1665,1.4662,-2.3095,-0.0064,0.9974,-0.0718,0.0055
2025-06-04_20:58:58.8904,Cube,4.1633,0.5286,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1665,1.4662,-2.3112,-0.0065,0.9974,-0.0720,0.0053
2025-06-04_20:58:58.9015,Cube,4.1627,0.5303,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1666,1.4663,-2.3131,-0.0066,0.9974,-0.0718,0.0051
2025-06-04_20:58:58.9120,Cube,4.1616,0.5346,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1667,1.4663,-2.3154,-0.0065,0.9974,-0.0714,0.0049
2025-06-04_20:58:58.9222,Cube,4.1632,0.5376,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1668,1.4663,-2.3177,-0.0061,0.9974,-0.0712,0.0048
2025-06-04_20:58:58.9338,Cube,4.1624,0.5382,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1670,1.4663,-2.3203,-0.0060,0.9974,-0.0712,0.0047
2025-06-04_20:58:58.9454,Cube,4.1634,0.5427,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1670,1.4662,-2.3234,-0.0061,0.9974,-0.0713,0.0046
2025-06-04_20:58:58.9566,Cube,4.1634,0.5431,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1671,1.4662,-2.3265,-0.0060,0.9974,-0.0714,0.0044
2025-06-04_20:58:58.9668,Cube,4.1639,0.5465,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1672,1.4662,-2.3302,-0.0060,0.9974,-0.0715,0.0042
2025-06-04_20:58:58.9788,Cube,4.1629,0.5483,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1673,1.4661,-2.3341,-0.0059,0.9974,-0.0714,0.0041
2025-06-04_20:58:58.9899,Cube,4.1611,0.5490,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1673,1.4661,-2.3383,-0.0056,0.9974,-0.0717,0.0039
2025-06-04_20:58:59.0006,Cube,4.1614,0.5523,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1675,1.4661,-2.3424,-0.0056,0.9974,-0.0717,0.0037
2025-06-04_20:58:59.0116,Cube,4.1603,0.5527,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1676,1.4661,-2.3467,-0.0055,0.9974,-0.0719,0.0035
2025-06-04_20:58:59.0226,Cube,4.1591,0.5541,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1677,1.4660,-2.3514,-0.0052,0.9974,-0.0721,0.0033
2025-06-04_20:58:59.0343,Cube,4.1590,0.5559,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1679,1.4659,-2.3560,-0.0057,0.9974,-0.0724,0.0031
2025-06-04_20:58:59.0454,Cube,4.1580,0.5595,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1679,1.4658,-2.3609,-0.0054,0.9974,-0.0722,0.0030
2025-06-04_20:58:59.0566,Cube,4.1563,0.5593,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1680,1.4658,-2.3660,-0.0052,0.9973,-0.0726,0.0027
2025-06-04_20:58:59.0671,Cube,4.1546,0.5607,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1681,1.4658,-2.3712,-0.0053,0.9973,-0.0727,0.0023
2025-06-04_20:58:59.0787,Cube,4.1518,0.5622,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1682,1.4658,-2.3765,-0.0051,0.9973,-0.0728,0.0019
2025-06-04_20:58:59.0903,Cube,4.1497,0.5626,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1682,1.4657,-2.3820,-0.0051,0.9973,-0.0731,0.0015
2025-06-04_20:58:59.1004,Cube,4.1464,0.5638,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1683,1.4658,-2.3875,-0.0051,0.9973,-0.0732,0.0010
2025-06-04_20:58:59.1110,Cube,4.1448,0.5657,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1683,1.4658,-2.3930,-0.0052,0.9973,-0.0733,0.0007
2025-06-04_20:58:59.1236,Cube,4.1429,0.5671,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1683,1.4658,-2.3989,-0.0051,0.9973,-0.0734,0.0003
2025-06-04_20:58:59.1346,Cube,4.1421,0.5714,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1686,1.4659,-2.4047,-0.0049,0.9973,-0.0730,0.0002
2025-06-04_20:58:59.1457,Cube,4.1399,0.5719,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1684,1.4659,-2.4107,-0.0055,0.9973,-0.0734,-0.0004
2025-06-04_20:58:59.1568,Cube,4.1378,0.5770,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1684,1.4659,-2.4171,-0.0051,0.9973,-0.0729,-0.0007
2025-06-04_20:58:59.1678,Cube,4.1343,0.5922,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1684,1.4659,-2.4235,-0.0052,0.9973,-0.0729,-0.0012
2025-06-04_20:58:59.1784,Cube,4.1320,0.5961,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1684,1.4659,-2.4302,-0.0049,0.9973,-0.0726,-0.0016
2025-06-04_20:58:59.1894,Cube,4.1171,0.6964,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1683,1.4659,-2.4368,-0.0049,0.9974,-0.0725,-0.0020
2025-06-04_20:58:59.2009,Cube,4.1092,0.7434,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1686,1.4661,-2.4436,-0.0044,0.9974,-0.0722,-0.0024
2025-06-04_20:58:59.2125,Cube,4.1083,0.7438,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1685,1.4660,-2.4504,-0.0044,0.9974,-0.0726,-0.0026
2025-06-04_20:58:59.2225,Cube,4.1033,0.7927,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1684,1.4661,-2.4575,-0.0045,0.9974,-0.0725,-0.0028
2025-06-04_20:58:59.2344,Cube,4.0978,0.8215,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1685,1.4661,-2.4646,-0.0043,0.9973,-0.0726,-0.0031
2025-06-04_20:58:59.2454,Cube,4.0946,0.8445,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1684,1.4661,-2.4718,-0.0045,0.9974,-0.0723,-0.0035
2025-06-04_20:58:59.2570,Cube,4.0925,0.8478,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1683,1.4662,-2.4792,-0.0042,0.9974,-0.0720,-0.0039
2025-06-04_20:58:59.2675,Cube,4.0928,0.8414,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1683,1.4663,-2.4866,-0.0042,0.9974,-0.0715,-0.0043
2025-06-04_20:58:59.2791,Cube,4.0907,0.8448,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1682,1.4663,-2.4942,-0.0037,0.9974,-0.0712,-0.0048
2025-06-04_20:58:59.2902,Cube,4.0887,0.8487,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1680,1.4663,-2.5021,-0.0032,0.9975,-0.0709,-0.0052
2025-06-04_20:58:59.3013,Cube,4.0912,0.8387,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1680,1.4664,-2.5100,-0.0029,0.9974,-0.0711,-0.0056
2025-06-04_20:58:59.3119,Cube,4.0888,0.8481,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1678,1.4664,-2.5180,-0.0033,0.9974,-0.0714,-0.0061
2025-06-04_20:58:59.3235,Cube,4.0896,0.8495,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1676,1.4664,-2.5264,-0.0035,0.9974,-0.0713,-0.0066
2025-06-04_20:58:59.3340,Cube,4.0877,0.8530,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1676,1.4665,-2.5349,-0.0041,0.9974,-0.0711,-0.0072
2025-06-04_20:58:59.3456,Cube,4.0889,0.8542,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1673,1.4664,-2.5442,-0.0038,0.9975,-0.0708,-0.0076
2025-06-04_20:58:59.3562,Cube,4.0895,0.8547,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1670,1.4664,-2.5527,-0.0037,0.9975,-0.0707,-0.0080
2025-06-04_20:58:59.3681,Cube,4.0864,0.8557,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1668,1.4664,-2.5613,-0.0037,0.9974,-0.0710,-0.0087
2025-06-04_20:58:59.3782,Cube,4.0842,0.8536,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1666,1.4664,-2.5653,-0.0039,0.9974,-0.0714,-0.0094
2025-06-04_20:58:59.3898,Cube,4.0775,0.8525,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1663,1.4663,-2.5654,-0.0042,0.9974,-0.0715,-0.0109
2025-06-04_20:58:59.4009,Cube,4.0765,0.8537,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1663,1.4664,-2.5654,-0.0044,0.9974,-0.0713,-0.0121
2025-06-04_20:58:59.4115,Cube,4.0734,0.8552,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1661,1.4664,-2.5654,-0.0046,0.9974,-0.0710,-0.0127
2025-06-04_20:58:59.4226,Cube,4.0683,0.8571,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1658,1.4664,-2.5655,-0.0043,0.9974,-0.0705,-0.0140
2025-06-04_20:58:59.4343,Cube,4.0651,0.8567,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1658,1.4665,-2.5656,-0.0043,0.9974,-0.0706,-0.0149
2025-06-04_20:58:59.4455,Cube,4.0577,0.8584,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1655,1.4665,-2.5657,-0.0037,0.9974,-0.0702,-0.0164
2025-06-04_20:58:59.4561,Cube,4.0505,0.8582,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1651,1.4665,-2.5657,-0.0036,0.9974,-0.0704,-0.0180
2025-06-04_20:58:59.4678,Cube,4.0435,0.8579,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1649,1.4665,-2.5658,-0.0036,0.9973,-0.0705,-0.0200
2025-06-04_20:58:59.4783,Cube,4.0371,0.8581,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1645,1.4665,-2.5659,-0.0038,0.9973,-0.0704,-0.0220
2025-06-04_20:58:59.4900,Cube,4.0270,0.8587,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1641,1.4666,-2.5659,-0.0042,0.9972,-0.0702,-0.0242
2025-06-04_20:58:59.5007,Cube,4.0104,0.8580,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1637,1.4667,-2.5660,-0.0042,0.9972,-0.0699,-0.0273
2025-06-04_20:58:59.5123,Cube,3.9437,0.9515,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1632,1.4667,-2.5661,-0.0047,0.9971,-0.0700,-0.0300
2025-06-04_20:58:59.5234,Cube,3.9317,0.9533,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1627,1.4668,-2.5662,-0.0048,0.9970,-0.0696,-0.0325
2025-06-04_20:58:59.5340,Cube,3.8833,1.0812,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1624,1.4668,-2.5662,-0.0055,0.9969,-0.0698,-0.0353
2025-06-04_20:58:59.5456,Cube,3.8701,1.3874,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8156,0.8436,4.1620,1.4668,-2.5663,-0.0057,0.9969,-0.0694,-0.0373
2025-06-04_20:58:59.5557,Cube,3.8557,1.3900,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8156,0.8436,4.1615,1.4669,-2.5664,-0.0065,0.9968,-0.0688,-0.0403
2025-06-04_20:58:59.5678,Cube,3.8443,1.5591,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7783,0.7471,4.1608,1.4670,-2.5665,-0.0075,0.9966,-0.0684,-0.0447
2025-06-04_20:58:59.5788,Cube,3.8005,1.5590,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7783,0.7471,4.1601,1.4671,-2.5666,-0.0073,0.9965,-0.0675,-0.0482
2025-06-04_20:58:59.5904,Cube,3.7293,1.5354,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8109,0.7411,4.1594,1.4672,-2.5667,-0.0081,0.9963,-0.0674,-0.0523
2025-06-04_20:58:59.6010,Cube,3.7105,1.5392,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8109,0.7411,4.1589,1.4673,-2.5667,-0.0084,0.9962,-0.0666,-0.0562
2025-06-04_20:58:59.6121,Cube,3.6643,1.4706,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8109,0.7411,4.1582,1.4674,-2.5668,-0.0084,0.9960,-0.0659,-0.0603
2025-06-04_20:58:59.6237,Cube,3.6069,1.4391,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8369,0.8177,4.1576,1.4676,-2.5669,-0.0086,0.9957,-0.0653,-0.0650
2025-06-04_20:58:59.6343,Cube,3.5696,1.3728,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8369,0.8177,4.1571,1.4678,-2.5669,-0.0091,0.9955,-0.0647,-0.0692
2025-06-04_20:58:59.6459,Cube,3.5470,1.3726,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8369,0.8177,4.1564,1.4680,-2.5670,-0.0094,0.9951,-0.0647,-0.0738
2025-06-04_20:58:59.6565,Cube,3.5240,1.3542,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8956,0.8542,4.1557,1.4682,-2.5670,-0.0101,0.9948,-0.0643,-0.0785
2025-06-04_20:58:59.6670,Cube,3.5011,1.3612,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9466,0.9253,4.1551,1.4684,-2.5669,-0.0113,0.9945,-0.0625,-0.0831
2025-06-04_20:58:59.6791,Cube,3.4763,1.3696,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9466,0.9253,4.1543,1.4687,-2.5669,-0.0118,0.9942,-0.0606,-0.0880
2025-06-04_20:58:59.6902,Cube,3.4701,1.3635,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9658,0.9522,4.1534,1.4690,-2.5668,-0.0109,0.9939,-0.0589,-0.0927
2025-06-04_20:58:59.7023,Cube,3.4606,1.3680,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9658,0.9522,4.1529,1.4694,-2.5668,-0.0119,0.9934,-0.0579,-0.0980
2025-06-04_20:58:59.7118,Cube,3.4505,1.3701,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9781,0.9694,4.1522,1.4697,-2.5667,-0.0129,0.9930,-0.0570,-0.1030
2025-06-04_20:58:59.7234,Cube,3.4313,1.3747,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9781,0.9694,4.1516,1.4700,-2.5667,-0.0113,0.9926,-0.0563,-0.1067
2025-06-04_20:58:59.7337,Cube,3.4175,1.3808,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9910,0.9875,4.1511,1.4704,-2.5666,-0.0105,0.9923,-0.0542,-0.1107
2025-06-04_20:58:59.7458,Cube,3.4178,1.3805,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9910,0.9875,4.1507,1.4707,-2.5665,-0.0115,0.9919,-0.0541,-0.1147
2025-06-04_20:58:59.7569,Cube,3.4094,1.3865,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9910,0.9875,4.1500,1.4711,-2.5665,-0.0123,0.9915,-0.0526,-0.1181
2025-06-04_20:58:59.7674,Cube,3.3922,1.4022,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9910,0.9875,4.1496,1.4714,-2.5664,-0.0119,0.9913,-0.0494,-0.1215
2025-06-04_20:58:59.7785,Cube,3.3935,1.4082,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9971,0.9959,4.1489,1.4718,-2.5664,-0.0127,0.9909,-0.0480,-0.1250
2025-06-04_20:58:59.7901,Cube,3.4026,1.4142,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9971,0.9959,4.1486,1.4721,-2.5664,-0.0121,0.9907,-0.0461,-0.1273
2025-06-04_20:58:59.8012,Cube,3.3862,1.4238,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9971,0.9959,4.1482,1.4725,-2.5664,-0.0119,0.9904,-0.0441,-0.1305
2025-06-04_20:58:59.8122,Cube,3.3879,1.4289,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9974,4.1476,1.4728,-2.5664,-0.0115,0.9901,-0.0425,-0.1336
2025-06-04_20:58:59.8223,Cube,3.3858,1.4328,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9974,4.1471,1.4732,-2.5664,-0.0114,0.9897,-0.0411,-0.1365
2025-06-04_20:58:59.8334,Cube,3.3671,1.4336,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9988,0.9983,4.1468,1.4735,-2.5663,-0.0118,0.9894,-0.0397,-0.1391
2025-06-04_20:58:59.8450,Cube,3.3541,1.4423,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9988,0.9983,4.1463,1.4738,-2.5662,-0.0116,0.9891,-0.0379,-0.1416
2025-06-04_20:58:59.8566,Cube,3.2633,1.4453,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9988,0.9983,4.1460,1.4741,-2.5662,-0.0123,0.9889,-0.0366,-0.1432
2025-06-04_20:58:59.8682,Cube,3.2217,1.4455,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9993,4.1458,1.4743,-2.5661,-0.0114,0.9888,-0.0352,-0.1444
2025-06-04_20:58:59.8788,Cube,3.2116,1.4572,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9993,4.1454,1.4745,-2.5661,-0.0103,0.9886,-0.0330,-0.1462
2025-06-04_20:58:59.8899,Cube,3.2010,1.4607,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9996,4.1450,1.4748,-2.5661,-0.0110,0.9884,-0.0321,-0.1479
2025-06-04_20:58:59.9009,Cube,3.1931,1.4609,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9996,4.1448,1.4751,-2.5660,-0.0104,0.9882,-0.0303,-0.1495
2025-06-04_20:58:59.9116,Cube,3.1878,1.4470,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999,4.1443,1.4754,-2.5660,-0.0106,0.9879,-0.0286,-0.1518
2025-06-04_20:58:59.9228,Cube,3.1793,1.4537,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999,4.1440,1.4756,-2.5660,-0.0108,0.9877,-0.0272,-0.1534
2025-06-04_20:58:59.9340,Cube,3.1742,1.4502,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999,4.1438,1.4759,-2.5660,-0.0097,0.9876,-0.0256,-0.1547
2025-06-04_20:58:59.9452,Cube,3.1797,1.4506,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999,4.1435,1.4760,-2.5660,-0.0092,0.9874,-0.0246,-0.1558
2025-06-04_20:58:59.9563,Cube,3.1749,1.4551,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999,4.1432,1.4761,-2.5660,-0.0088,0.9873,-0.0238,-0.1567
2025-06-04_20:58:59.9674,Cube,3.1787,1.4533,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1433,1.4763,-2.5661,-0.0081,0.9872,-0.0231,-0.1574
2025-06-04_20:58:59.9789,Cube,3.1824,1.4496,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1430,1.4763,-2.5661,-0.0083,0.9871,-0.0226,-0.1582
2025-06-04_20:58:59.9895,Cube,3.1836,1.4512,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1427,1.4763,-2.5662,-0.0077,0.9871,-0.0219,-0.1587
2025-06-04_20:59:00.0011,Cube,3.1802,1.4530,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1425,1.4764,-2.5663,-0.0075,0.9870,-0.0216,-0.1593
2025-06-04_20:59:00.0127,Cube,3.1867,1.4443,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1425,1.4765,-2.5664,-0.0070,0.9869,-0.0212,-0.1598
2025-06-04_20:59:00.0237,Cube,3.1956,1.4419,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1424,1.4765,-2.5665,-0.0067,0.9869,-0.0210,-0.1601
2025-06-04_20:59:00.0344,Cube,3.1995,1.4371,-4.9000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.1424,1.4764,-2.5666,-0.0060,0.9868,-0.0212,-0.1604
