TimeStamp,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度
2025-06-07_20:04:02.3002,9.2014,1.1685,9.1737,349.8413,273.7071,3.1547,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.3118,9.1785,1.1686,9.1753,349.6874,273.8157,3.0610,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.3230,9.1557,1.1686,9.1771,349.5539,273.9127,3.0033,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.3337,9.1327,1.1686,9.1788,349.4792,274.0046,3.0000,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.3454,9.1097,1.1686,9.1805,349.4385,274.0647,3.0026,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.3560,9.0868,1.1685,9.1824,349.4240,274.0985,2.9919,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.3667,9.0638,1.1686,9.1840,349.4131,274.1024,2.9774,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.3785,9.0409,1.1686,9.1859,349.3830,274.0895,2.9370,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.3898,9.0178,1.1687,9.1875,349.3744,274.0951,2.8894,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.4004,8.9948,1.1688,9.1892,349.3707,274.1073,2.8573,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.4120,8.9719,1.1689,9.1911,349.4293,274.1197,2.8406,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.4222,8.9489,1.1690,9.1928,349.4713,274.1342,2.8177,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.4336,8.9259,1.1692,9.1946,349.5080,274.1516,2.7881,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.4445,8.9030,1.1693,9.1965,349.4838,274.1746,2.7495,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.4565,8.8800,1.1696,9.1983,349.4555,274.2074,2.6957,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.4673,8.8569,1.1698,9.2000,349.3092,274.2456,2.6224,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.4786,8.8337,1.1700,9.2018,349.1794,274.2888,2.5590,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.4909,8.8107,1.1702,9.2037,348.9579,274.3566,2.4380,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.4995,8.7875,1.1703,9.2056,348.7780,274.4315,2.3285,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.5121,8.7643,1.1704,9.2074,348.6320,274.4854,2.2427,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.5227,8.7412,1.1704,9.2095,348.5473,274.5350,2.1674,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.5337,8.7179,1.1703,9.2113,348.5038,274.5680,2.1265,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.5453,8.6947,1.1702,9.2132,348.4724,274.5869,2.0975,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.5564,8.6717,1.1700,9.2152,348.4701,274.6100,2.0760,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.5675,8.6486,1.1699,9.2171,348.5065,274.6334,2.0705,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.5781,8.6254,1.1699,9.2191,348.5326,274.6633,2.0646,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.5890,8.6025,1.1698,9.2212,348.6052,274.6976,2.0749,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.6004,8.5794,1.1698,9.2231,348.7035,274.7342,2.0773,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.6111,8.5563,1.1697,9.2251,348.8278,274.7725,2.0754,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.6233,8.5334,1.1696,9.2273,348.9918,274.8052,2.0773,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.6339,8.5103,1.1695,9.2292,349.1048,274.8250,2.0771,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.6453,8.4872,1.1695,9.2312,349.1733,274.8349,2.1025,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.6565,8.4642,1.1697,9.2333,349.1683,274.8549,2.1090,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.6676,8.4410,1.1700,9.2354,349.1283,274.8704,2.1019,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.6794,8.4179,1.1702,9.2375,349.0066,274.8960,2.0397,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.6895,8.3947,1.1704,9.2395,348.8894,274.9355,1.9762,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.7005,8.3714,1.1705,9.2415,348.7714,274.9653,1.9255,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.7116,8.3482,1.1705,9.2436,348.7085,274.9973,1.8679,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.7226,8.3250,1.1704,9.2457,348.6769,275.0197,1.8160,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.7337,8.3017,1.1702,9.2478,348.6661,275.0471,1.7267,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.7453,8.2784,1.1699,9.2498,348.6844,275.0431,1.6573,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.7564,8.2553,1.1696,9.2520,348.7141,275.0759,1.5842,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.7674,8.2320,1.1694,9.2541,348.7513,275.0949,1.5328,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.7788,8.2087,1.1692,9.2562,348.8179,275.1162,1.5121,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.7900,8.1856,1.1691,9.2584,348.8905,275.1183,1.5039,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.8011,8.1624,1.1689,9.2605,349.0676,275.1370,1.4845,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.8117,8.1392,1.1687,9.2628,349.2507,275.1545,1.4523,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.8223,8.1161,1.1685,9.2649,349.4192,275.1744,1.4370,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.8335,8.0929,1.1684,9.2670,349.5421,275.1943,1.3887,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.8438,8.0698,1.1683,9.2691,349.6310,275.2183,1.3592,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.8558,8.0468,1.1684,9.2713,349.7097,275.2339,1.3436,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.8676,8.0236,1.1685,9.2734,349.7673,275.2470,1.3459,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.8778,8.0005,1.1685,9.2755,349.7957,275.2661,1.3274,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.8890,7.9773,1.1686,9.2776,349.8307,275.2842,1.3081,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.9001,7.9542,1.1686,9.2798,349.8429,275.2906,1.3013,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.9117,7.9309,1.1687,9.2821,349.7348,275.3434,1.2080,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.9229,7.9077,1.1688,9.2843,349.7396,275.4020,1.1769,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.9341,7.8844,1.1687,9.2864,349.7364,275.4318,1.1320,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.9440,7.8610,1.1685,9.2886,349.7778,275.4572,1.0892,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.9551,7.8375,1.1681,9.2909,349.9413,275.4655,1.0573,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.9674,7.8141,1.1676,9.2931,350.1315,275.4677,1.0459,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.9773,7.7906,1.1670,9.2953,350.4464,275.4624,1.0368,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:02.9897,7.7671,1.1662,9.2977,350.9055,275.4659,1.0233,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.0009,7.7436,1.1652,9.2999,351.5324,275.4799,1.0233,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.0120,7.7202,1.1643,9.3022,352.2060,275.4932,1.0519,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.0222,7.6967,1.1630,9.3045,353.2003,275.5436,1.0498,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.0329,7.6732,1.1618,9.3068,354.1189,275.6127,1.0648,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.0453,7.6498,1.1606,9.3092,355.0545,275.6835,1.0583,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.0555,7.6263,1.1595,9.3116,355.9030,275.7650,1.0376,0.7577,0.0000,10.3753,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.0671,7.6027,1.1583,9.3140,356.7147,275.8622,0.9371,3.2150,0.0000,10.1362,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.0788,7.5792,1.1572,9.3166,357.5217,275.9899,0.8221,2.4578,0.0000,10.1739,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.0894,7.5557,1.1562,9.3192,358.2586,276.1084,0.7156,2.7593,0.0000,10.1309,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.1009,7.5321,1.1553,9.3218,359.0298,276.2398,0.6411,4.5416,0.0000,10.0134,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.1110,7.5086,1.1542,9.3246,359.7893,276.3778,0.5677,4.7961,0.0000,9.9846,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.1227,7.4850,1.1530,9.3274,0.5978,276.5494,0.5431,4.8889,0.0000,9.9689,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.1333,7.4615,1.1518,9.3303,1.4413,276.7139,0.4957,5.1122,0.0000,9.9487,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.1453,7.4379,1.1503,9.3332,2.2311,276.9194,0.4309,4.8705,0.0000,9.9561,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.1566,7.4144,1.1490,9.3363,2.9239,277.1209,0.4765,5.2285,0.0000,9.9396,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.1676,7.3907,1.1477,9.3394,3.5244,277.3087,0.5260,5.2675,0.0000,9.9354,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.1785,7.3671,1.1466,9.3426,4.0754,277.4937,0.5770,5.2550,0.0000,9.9394,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.1895,7.3436,1.1459,9.3458,4.3961,277.5953,0.6826,4.9386,0.0000,9.9751,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.2006,7.3199,1.1448,9.3491,4.9464,277.7426,0.7788,4.9810,0.0000,9.9702,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.2117,7.2963,1.1436,9.3524,5.5230,277.8983,0.8524,5.0510,0.0000,9.9771,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.2227,7.2728,1.1424,9.3558,6.1474,278.0546,0.9115,4.9130,0.0000,9.9979,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.2333,7.2494,1.1412,9.3592,6.7192,278.2150,0.9995,4.9778,0.0000,9.9969,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.2450,7.2259,1.1402,9.3628,7.2135,278.3886,1.0376,5.0100,0.0000,9.9937,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.2556,7.2025,1.1394,9.3664,7.5649,278.5362,1.0843,4.9089,0.0000,10.0180,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.2674,7.1791,1.1389,9.3700,7.8394,278.6665,1.1010,4.8340,0.0000,10.0375,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.2783,7.1558,1.1383,9.3737,8.1300,278.7810,1.1137,4.8102,0.0000,10.0468,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.2893,7.1323,1.1378,9.3774,8.5017,278.9184,1.1054,4.8311,0.0000,10.0445,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.3007,7.1091,1.1374,9.3812,8.8079,279.0003,1.1082,4.7673,0.0000,10.0630,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.3115,7.0860,1.1369,9.3849,9.0985,279.0882,1.1430,4.7274,0.0000,10.0764,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.3222,7.0628,1.1365,9.3887,9.3354,279.1789,1.1802,4.7327,0.0000,10.0768,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.3341,7.0397,1.1364,9.3925,9.3782,279.2761,1.2091,4.6873,0.0000,10.0917,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.3453,7.0164,1.1364,9.3964,9.3202,279.3746,1.2067,4.6214,0.0000,10.1109,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.3564,6.9931,1.1365,9.4003,9.2542,279.4641,1.1923,4.5409,0.0000,10.1330,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.3668,6.9698,1.1367,9.4042,9.0815,279.5287,1.1839,4.4967,0.0000,10.1458,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.3779,6.9465,1.1369,9.4081,8.9579,279.5812,1.1688,4.4216,0.0000,10.1634,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.3884,6.9233,1.1369,9.4121,8.8449,279.6211,1.1384,4.3634,0.0000,10.1766,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.4009,6.9001,1.1369,9.4159,8.8261,279.6493,1.1461,4.3381,0.0000,10.1826,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.4112,6.8771,1.1370,9.4198,8.7654,279.6522,1.1897,4.2630,0.0000,10.1980,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.4236,6.8540,1.1371,9.4237,8.6788,279.6622,1.2423,4.1941,0.0000,10.2124,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.4336,6.8309,1.1373,9.4276,8.5460,279.6530,1.3003,4.1097,0.0000,10.2286,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.4452,6.8077,1.1376,9.4314,8.3623,279.6178,1.3556,4.0574,0.0000,10.2394,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.4559,6.7845,1.1379,9.4353,8.2275,279.5861,1.3993,3.9812,0.0000,10.2533,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.4676,6.7615,1.1381,9.4391,8.0928,279.5589,1.4074,3.9148,0.0000,10.2653,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.4785,6.7383,1.1384,9.4428,7.9447,279.5122,1.4222,3.8662,0.0000,10.2737,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.4896,6.7152,1.1387,9.4465,7.7885,279.4308,1.4350,3.7923,0.0000,10.2835,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.5002,6.6921,1.1390,9.4502,7.6303,279.3508,1.4720,2.9654,0.0000,10.3664,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.5118,6.6690,1.1393,9.4539,7.4752,279.2795,1.4864,2.2098,0.0000,10.4313,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.5225,6.6458,1.1396,9.4575,7.2506,279.1871,1.4912,2.1014,0.0000,10.4457,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.5336,6.6226,1.1400,9.4610,6.9679,279.0615,1.4699,-0.3592,0.0000,10.5025,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:04:03.5441,6.5994,1.1404,9.4645,6.7823,278.9712,1.4464,-1.0000,0.5490,10.2243,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9411,0.8823
2025-06-07_20:04:03.5563,6.5763,1.1406,9.4679,6.6129,278.8575,1.4151,-1.0000,0.5737,10.2107,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9411,0.8823
2025-06-07_20:04:03.5669,6.5531,1.1408,9.4713,6.4829,278.7650,1.4073,-1.0000,0.8570,10.0018,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9411,0.8823
2025-06-07_20:04:03.5788,6.5299,1.1410,9.4747,6.3632,278.6473,1.4023,-1.0000,0.9138,9.9589,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9538,0.9092
2025-06-07_20:04:03.5894,6.5067,1.1411,9.4780,6.1941,278.5195,1.3970,-1.0000,0.9454,9.9406,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9538,0.9092
2025-06-07_20:04:03.6004,6.4835,1.1413,9.4813,6.0746,278.3893,1.3579,-1.0000,0.9620,9.9260,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9538,0.9092
2025-06-07_20:04:03.6116,6.4603,1.1415,9.4844,5.9464,278.2659,1.3147,-1.0000,0.8356,10.0080,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9538,0.9092
2025-06-07_20:04:03.6232,6.4371,1.1416,9.4876,5.8110,278.1052,1.2263,-1.0000,0.7368,10.0547,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9704,0.9273
2025-06-07_20:04:03.6327,6.4138,1.1417,9.4907,5.6869,277.9540,1.1356,-1.0000,0.7859,9.9915,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9811,0.9535
2025-06-07_20:04:03.6455,6.3906,1.1419,9.4937,5.5514,277.8009,1.0577,-1.0000,0.8052,9.9739,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9811,0.9535
2025-06-07_20:04:03.6552,6.3673,1.1420,9.4967,5.4261,277.6522,0.9827,-1.0000,0.7411,9.9894,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9811,0.9535
2025-06-07_20:04:03.6663,6.3441,1.1421,9.4996,5.2942,277.5293,0.9202,-1.0000,0.7468,9.9713,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9922,0.9810
2025-06-07_20:04:03.6784,6.3208,1.1423,9.5025,5.1449,277.4094,0.8722,-1.0000,0.7675,9.9578,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9922,0.9810
2025-06-07_20:04:03.6889,6.2976,1.1425,9.5055,5.0241,277.3344,0.8369,-1.0000,0.7698,9.9484,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9960,0.9902
2025-06-07_20:04:03.7003,6.2744,1.1427,9.5083,4.8484,277.2183,0.7703,-1.0000,0.7791,9.9393,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9960,0.9902
2025-06-07_20:04:03.7111,6.2511,1.1429,9.5111,4.6562,277.1011,0.7096,-1.0000,0.7889,9.9403,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9984,0.9960
2025-06-07_20:04:03.7222,6.2278,1.1433,9.5137,4.3320,276.9628,0.6274,-1.0000,0.8315,9.9247,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9984,0.9960
2025-06-07_20:04:03.7335,6.2045,1.1436,9.5164,4.0458,276.8563,0.5537,-1.0000,0.8484,9.9250,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9984,0.9960
2025-06-07_20:04:03.7457,6.1812,1.1440,9.5190,3.7276,276.7541,0.4924,-1.0000,0.8831,9.9199,墙体 (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9984,0.9960
