TimeStamp,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度
2025-06-07_20:08:08.2031,23.6743,1.1705,-3.3328,353.6506,212.0858,5.7108,22.4295,1.1660,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.2139,23.6629,1.1705,-3.3522,353.6393,212.1477,5.7012,22.4320,1.1697,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.2246,23.6510,1.1704,-3.3717,353.6240,212.2202,5.6949,22.4301,1.1715,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.2366,23.6395,1.1705,-3.3909,353.6419,212.3045,5.7249,22.4313,1.1711,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.2468,23.6279,1.1705,-3.4101,353.6770,212.3927,5.7472,22.4359,1.1708,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.2584,23.6160,1.1703,-3.4295,353.7054,212.4970,5.7616,22.4351,1.1722,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.2695,23.6044,1.1702,-3.4485,353.7556,212.6211,5.7561,22.4355,1.1715,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.2806,23.5927,1.1702,-3.4675,353.7700,212.7727,5.7212,22.4341,1.1709,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.2913,23.5804,1.1700,-3.4867,353.7704,212.9776,5.7094,22.4306,1.1725,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.3040,23.5686,1.1700,-3.5053,353.7314,213.1962,5.7336,22.4258,1.1754,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.3207,23.5564,1.1699,-3.5243,353.7171,213.5191,5.7889,22.4166,1.1773,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.3317,23.5318,1.1699,-3.5615,353.7919,213.7296,5.8489,22.4164,1.1755,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.3422,23.5195,1.1698,-3.5800,353.8173,213.9762,5.8609,22.4112,1.1747,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.3543,23.5069,1.1695,-3.5987,353.8356,214.2199,5.8365,22.4066,1.1746,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.3642,23.4943,1.1695,-3.6169,353.8448,214.4404,5.8340,22.4024,1.1748,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.3761,23.4816,1.1694,-3.6351,353.8241,214.7933,5.8073,22.3934,1.1763,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.3864,23.4685,1.1693,-3.6533,353.8011,215.1882,5.8610,22.3822,1.1770,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.3986,23.4554,1.1692,-3.6712,353.7732,215.6328,5.9051,22.3692,1.1786,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.4087,23.4421,1.1692,-3.6890,353.8334,216.1225,6.0188,22.3541,1.1775,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.4202,23.4282,1.1691,-3.7065,353.8538,216.8635,6.0375,22.3293,1.1769,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.4312,23.4142,1.1690,-3.7239,353.8605,217.5413,6.0368,22.3082,1.1775,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.4429,23.3998,1.1690,-3.7409,353.8207,218.4003,6.0761,22.2786,1.1791,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.4530,23.3848,1.1688,-3.7579,353.7628,219.3011,6.1359,22.2479,1.1813,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.4651,23.3695,1.1688,-3.7747,353.7319,220.2191,6.2771,22.2136,1.1827,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.4759,23.3538,1.1688,-3.7910,353.7650,221.2049,6.3979,22.1772,1.1828,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.4865,23.3375,1.1687,-3.8075,353.8371,222.2318,6.4466,22.1402,1.1816,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.4976,23.3210,1.1688,-3.8235,353.9091,223.2554,6.4090,22.1017,1.1800,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.5092,23.3040,1.1689,-3.8391,353.9264,224.4394,6.4060,22.0520,1.1798,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.5203,23.2863,1.1691,-3.8546,353.8352,225.7159,6.2182,22.0032,1.1825,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.5314,23.2684,1.1693,-3.8694,353.8040,227.0086,6.2833,21.9505,1.1847,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.5430,23.2501,1.1694,-3.8839,353.7519,228.2922,6.3276,21.8887,1.1867,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.5537,23.2311,1.1695,-3.8983,353.6012,229.5946,6.2886,21.8523,1.1928,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.5637,23.2118,1.1695,-3.9122,353.3634,230.8968,6.1271,21.8361,1.2012,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.5754,23.1923,1.1696,-3.9258,353.1402,232.1415,5.9699,21.8401,1.2081,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.5867,23.1723,1.1696,-3.9389,352.9105,233.4463,5.8022,21.8005,1.2157,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.5987,23.1520,1.1697,-3.9517,352.6811,234.7761,5.6284,21.7290,1.2230,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.6093,23.1314,1.1697,-3.9640,352.4619,236.0719,5.4562,21.6550,1.2304,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.6209,23.1109,1.1703,-3.9744,352.6315,237.7148,5.5658,21.5497,1.2286,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.6329,23.0896,1.1706,-3.9856,353.1301,239.1167,6.4885,21.4476,1.2174,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.6430,23.0681,1.1708,-3.9962,353.2707,240.4356,6.7612,20.7832,1.2017,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.6536,23.0463,1.1708,-4.0067,353.1213,241.7034,6.6854,20.4395,1.2050,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.6652,23.0245,1.1707,-4.0164,353.1567,242.9268,6.8249,20.2344,1.2068,-4.9000,墙  (5),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.6761,23.0025,1.1706,-4.0256,353.1383,244.1392,6.9152,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.6871,22.9802,1.1706,-4.0347,353.1586,245.3419,7.0273,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.6984,22.9580,1.1705,-4.0431,353.1581,246.5041,7.1366,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.7097,22.9365,1.1706,-4.0520,353.2038,246.7868,7.1570,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.7208,22.9135,1.1706,-4.0596,353.2014,248.1879,7.2201,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.7316,22.8908,1.1707,-4.0672,353.1855,249.2225,7.2702,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.7422,22.8680,1.1708,-4.0744,353.1298,250.1490,7.2937,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.7542,22.8452,1.1708,-4.0817,353.0832,250.9545,7.3409,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.7641,22.8222,1.1709,-4.0883,353.0452,251.8260,7.3754,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.7759,22.7994,1.1707,-4.0949,353.0066,252.4405,7.3619,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.7865,22.7763,1.1706,-4.1014,353.0283,253.0531,7.3630,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.7982,22.7533,1.1706,-4.1076,353.0149,253.7118,7.3151,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.8099,22.7303,1.1707,-4.1137,353.0486,254.1914,7.2376,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.8204,22.7071,1.1708,-4.1196,353.0849,254.6746,7.2018,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.8320,22.6839,1.1709,-4.1254,353.0573,255.1640,7.1377,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.8426,22.6608,1.1710,-4.1311,353.0605,255.5411,7.1162,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.8537,22.6375,1.1711,-4.1366,353.0585,255.9152,7.1089,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.8646,22.6143,1.1712,-4.1422,353.0807,256.2296,7.1234,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.8763,22.5911,1.1714,-4.1475,353.1472,256.5721,7.1772,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.8863,22.5679,1.1715,-4.1526,353.2406,256.9162,7.2508,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.8985,22.5447,1.1716,-4.1578,353.4008,257.2152,7.3756,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.9092,22.5216,1.1718,-4.1626,353.5302,257.5384,7.4477,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.9203,22.4984,1.1720,-4.1673,353.6079,257.8909,7.4941,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.9325,22.4752,1.1723,-4.1720,353.6471,258.2424,7.5333,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.9424,22.4519,1.1724,-4.1764,353.6369,258.6172,7.5712,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.9533,22.4287,1.1725,-4.1806,353.5833,258.9791,7.6341,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.9651,22.4053,1.1726,-4.1847,353.5515,259.3450,7.7325,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.9756,22.3820,1.1728,-4.1886,353.5502,259.7011,7.8225,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.9867,22.3586,1.1729,-4.1923,353.5522,260.0557,7.8887,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:08.9983,22.3354,1.1730,-4.1960,353.5455,260.3906,7.9406,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.0092,22.3122,1.1732,-4.1995,353.5664,260.6309,7.9450,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.0205,22.2887,1.1735,-4.2028,353.5499,260.9864,7.9696,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.0313,22.2650,1.1737,-4.2060,353.4565,261.4625,8.0019,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.0429,22.2414,1.1738,-4.2089,353.3718,261.8182,8.0434,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.0535,22.2180,1.1737,-4.2117,353.2568,262.1487,8.0857,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.0645,22.1942,1.1738,-4.2144,353.1926,262.4876,8.1811,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.0761,22.1704,1.1738,-4.2167,353.1013,262.8025,8.2192,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.0874,22.1466,1.1739,-4.2190,353.0257,263.1371,8.2736,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.0976,22.1233,1.1736,-4.2214,352.9236,263.4557,8.3182,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.1096,22.1001,1.1735,-4.2237,352.8286,263.6670,8.3206,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.1204,22.0761,1.1732,-4.2254,352.7929,263.9910,8.3676,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.1313,22.0522,1.1731,-4.2272,352.8387,264.3302,8.4832,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.1423,22.0279,1.1726,-4.2283,352.8012,264.7680,8.5339,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.1541,22.0043,1.1719,-4.2296,352.8030,265.0715,8.5763,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.1652,21.9804,1.1715,-4.2309,352.8067,265.3887,8.5893,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.1764,21.9565,1.1709,-4.2318,352.8208,265.6761,8.5999,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.1866,21.9329,1.1703,-4.2327,352.8540,265.9653,8.6171,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.1985,21.9092,1.1699,-4.2337,352.8916,266.2626,8.6335,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.2093,21.8852,1.1694,-4.2342,353.0204,266.4995,8.6228,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.2204,21.8616,1.1689,-4.2349,353.1499,266.6880,8.6040,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.2316,21.8378,1.1685,-4.2354,353.3107,266.8314,8.5358,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.2441,21.8139,1.1681,-4.2359,353.4456,266.9125,8.4050,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.2542,21.7905,1.1676,-4.2367,353.5905,266.8590,8.2106,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.2637,21.7666,1.1672,-4.2373,353.7583,266.7386,7.9901,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.2764,21.7427,1.1667,-4.2380,353.8914,266.6126,7.7910,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.2870,21.7189,1.1663,-4.2387,354.0058,266.4470,7.6072,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.2985,21.6955,1.1659,-4.2398,354.1297,266.3199,7.4337,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.3091,21.6722,1.1655,-4.2409,354.2760,266.2024,7.3008,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.3206,21.6484,1.1653,-4.2417,354.2671,266.2229,7.0866,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.3319,21.6246,1.1651,-4.2427,354.3127,266.2581,6.8624,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.3425,21.6008,1.1650,-4.2436,354.3324,266.3721,6.6484,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.3536,21.5777,1.1649,-4.2447,354.3522,266.5641,6.4809,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.3636,21.5538,1.1649,-4.2455,354.3806,266.7603,6.3291,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.3764,21.5300,1.1648,-4.2463,354.3535,267.0160,6.2534,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.3870,21.5069,1.1647,-4.2473,354.3497,267.2177,6.1964,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.3979,21.4831,1.1646,-4.2479,354.3553,267.4112,6.1261,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.4091,21.4593,1.1646,-4.2486,354.3759,267.6180,6.0872,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.4200,21.4361,1.1644,-4.2495,354.4244,267.8068,6.0514,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.4305,21.4123,1.1644,-4.2500,354.4929,267.9924,5.9974,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.4425,21.3884,1.1643,-4.2506,354.6067,268.1606,5.9836,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.4538,21.3653,1.1641,-4.2514,354.7406,268.2889,5.9763,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:08:09.4650,21.3421,1.1639,-4.2522,354.8544,268.4320,5.9519,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9595,0.9119
2025-06-07_20:08:09.4762,21.3176,1.1638,-4.2524,355.0010,268.4543,5.9374,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9511,0.9042
2025-06-07_20:08:09.4874,21.2944,1.1636,-4.2533,355.0673,268.4458,5.9015,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9511,0.9042
2025-06-07_20:08:09.4981,21.2705,1.1634,-4.2538,355.1093,268.4420,5.8456,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9511,0.9042
2025-06-07_20:08:09.5093,21.2467,1.1632,-4.2544,355.1378,268.4385,5.8315,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9511,0.9042
2025-06-07_20:08:09.5209,21.2228,1.1631,-4.2549,355.1735,268.4337,5.8114,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9511,0.9042
2025-06-07_20:08:09.5319,21.1992,1.1630,-4.2554,355.1969,268.4305,5.7983,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9511,0.9042
2025-06-07_20:08:09.5426,21.1753,1.1628,-4.2560,355.2317,268.4258,5.7788,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9511,0.9042
2025-06-07_20:08:09.5537,21.1513,1.1627,-4.2565,355.2671,268.4210,5.7589,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9749,0.9509
2025-06-07_20:08:09.5651,21.1274,1.1625,-4.2570,355.3022,268.4162,5.7393,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9749,0.9509
2025-06-07_20:08:09.5764,21.1035,1.1624,-4.2576,355.3373,268.4113,5.7196,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9749,0.9509
2025-06-07_20:08:09.5876,21.0857,1.1632,-4.2588,355.1264,268.4224,5.8345,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9749,0.9509
2025-06-07_20:08:09.5972,21.0556,1.1612,-4.2583,355.3629,268.2068,6.0317,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9749,0.9509
2025-06-07_20:08:09.6096,21.0313,1.1607,-4.2583,355.5394,268.4274,6.1765,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9749,0.9509
2025-06-07_20:08:09.6208,21.0077,1.1604,-4.2586,355.6113,268.5065,6.2299,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9749,0.9509
2025-06-07_20:08:09.6316,20.9843,1.1597,-4.2588,355.7726,268.6970,6.3456,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9749,0.9509
2025-06-07_20:08:09.6428,20.9598,1.1590,-4.2584,355.8936,268.8702,6.4123,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9749,0.9509
