TimeStamp,碰撞物体名称,碰撞点X,碰撞点Y,碰撞点Z,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,玩家旋转W
2025-06-03_17:51:05.9089,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6269,1.6887,-0.2853,0.0058,0.9918,0.0094,-0.1273
2025-06-03_17:51:05.9198,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6349,1.6886,-0.3059,0.0063,0.9920,0.0089,-0.1256
2025-06-03_17:51:05.9311,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6430,1.6885,-0.3266,0.0063,0.9922,0.0082,-0.1241
2025-06-03_17:51:05.9419,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6497,1.6885,-0.3477,0.0068,0.9924,0.0076,-0.1224
2025-06-03_17:51:05.9531,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6543,1.6885,-0.3692,0.0066,0.9927,0.0067,-0.1206
2025-06-03_17:51:05.9638,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6592,1.6886,-0.3908,0.0067,0.9928,0.0062,-0.1191
2025-06-03_17:51:05.9756,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6625,1.6886,-0.4126,0.0064,0.9929,0.0056,-0.1183
2025-06-03_17:51:05.9863,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6643,1.6885,-0.4345,0.0060,0.9931,0.0050,-0.1173
2025-06-03_17:51:05.9980,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6663,1.6886,-0.4563,0.0052,0.9931,0.0045,-0.1167
2025-06-03_17:51:06.0077,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6670,1.6886,-0.4783,0.0046,0.9932,0.0044,-0.1162
2025-06-03_17:51:06.0200,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6669,1.6885,-0.5002,0.0042,0.9933,0.0041,-0.1156
2025-06-03_17:51:06.0301,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6671,1.6885,-0.5222,0.0035,0.9934,0.0056,-0.1149
2025-06-03_17:51:06.0419,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6665,1.6887,-0.5442,0.0042,0.9934,0.0043,-0.1148
2025-06-03_17:51:06.0531,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6651,1.6886,-0.5660,0.0037,0.9934,0.0058,-0.1147
2025-06-03_17:51:06.0633,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6640,1.6888,-0.5879,0.0036,0.9934,0.0059,-0.1147
2025-06-03_17:51:06.0746,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6618,1.6889,-0.6097,0.0040,0.9934,0.0063,-0.1145
2025-06-03_17:51:06.0855,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6592,1.6890,-0.6314,0.0040,0.9934,0.0062,-0.1143
2025-06-03_17:51:06.0968,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6561,1.6890,-0.6529,0.0037,0.9934,0.0059,-0.1144
2025-06-03_17:51:06.1075,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6528,1.6891,-0.6744,0.0028,0.9934,0.0062,-0.1148
2025-06-03_17:51:06.1198,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6491,1.6892,-0.6960,0.0026,0.9932,0.0067,-0.1159
2025-06-03_17:51:06.1305,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6448,1.6892,-0.7174,0.0020,0.9930,0.0070,-0.1175
2025-06-03_17:51:06.1488,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6402,1.6894,-0.7383,0.0016,0.9928,0.0079,-0.1192
2025-06-03_17:51:06.1707,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6287,1.6898,-0.7805,0.0018,0.9927,0.0090,-0.1204
2025-06-03_17:51:06.1823,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6219,1.6900,-0.8019,0.0022,0.9926,0.0096,-0.1207
2025-06-03_17:51:06.2044,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.6044,1.6904,-0.8424,0.0020,0.9925,0.0096,-0.1219
2025-06-03_17:51:06.2264,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.5852,1.6905,-0.8832,0.0012,0.9924,0.0095,-0.1223
2025-06-03_17:51:06.2362,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.5657,1.6908,-0.9243,0.0003,0.9924,0.0094,-0.1225
2025-06-03_17:51:06.2593,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.5545,1.6908,-0.9435,-0.0010,0.9924,0.0096,-0.1223
2025-06-03_17:51:06.2701,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.5351,1.6910,-0.9853,-0.0013,0.9924,0.0099,-0.1226
2025-06-03_17:51:06.2923,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.5238,1.6911,-1.0045,-0.0023,0.9924,0.0098,-0.1230
2025-06-03_17:51:06.3147,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.5039,1.6914,-1.0456,-0.0035,0.9924,0.0103,-0.1227
2025-06-03_17:51:06.3377,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.4841,1.6914,-1.0871,-0.0049,0.9924,0.0114,-0.1226
2025-06-03_17:51:06.3606,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.4654,1.6913,-1.1297,-0.0059,0.9923,0.0117,-0.1233
2025-06-03_17:51:06.3814,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.4475,1.6910,-1.1726,-0.0074,0.9922,0.0119,-0.1235
2025-06-03_17:51:06.3921,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.4295,1.6905,-1.2155,-0.0084,0.9923,0.0114,-0.1232
2025-06-03_17:51:06.4149,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.4222,1.6898,-1.2375,-0.0092,0.9924,0.0119,-0.1224
2025-06-03_17:51:06.4261,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.4049,1.6892,-1.2808,-0.0093,0.9924,0.0124,-0.1223
2025-06-03_17:51:06.4481,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.3987,1.6886,-1.3036,-0.0077,0.9924,0.0134,-0.1224
2025-06-03_17:51:06.4598,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.3912,1.6880,-1.3258,-0.0070,0.9924,0.0141,-0.1219
2025-06-03_17:51:06.4711,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.3750,1.6875,-1.3698,-0.0055,0.9925,0.0147,-0.1209
2025-06-03_17:51:06.4919,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.3697,1.6864,-1.3932,-0.0026,0.9928,0.0148,-0.1192
2025-06-03_17:51:06.5155,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.3551,1.6866,-1.4387,0.0010,0.9929,0.0148,-0.1179
2025-06-03_17:51:06.5261,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.3385,1.6884,-1.4837,0.0019,0.9930,0.0144,-0.1171
2025-06-03_17:51:06.5374,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.3312,1.6897,-1.5068,0.0030,0.9931,0.0126,-0.1168
2025-06-03_17:51:06.5598,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.3263,1.6875,-1.5306,0.0027,0.9934,0.0145,-0.1140
2025-06-03_17:51:06.5699,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.3194,1.6862,-1.5531,0.0038,0.9936,0.0161,-0.1113
2025-06-03_17:51:06.5817,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.3123,1.6860,-1.5758,0.0061,0.9939,0.0174,-0.1090
2025-06-03_17:51:06.6028,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.2981,1.6859,-1.6207,0.0134,0.9944,0.0135,-0.1041
2025-06-03_17:51:06.6151,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.2907,1.6859,-1.6429,0.0145,0.9946,0.0108,-0.1026
2025-06-03_17:51:06.6372,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.2753,1.6862,-1.6870,0.0158,0.9946,0.0062,-0.1023
2025-06-03_17:51:06.6485,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.2672,1.6864,-1.7089,0.0158,0.9945,0.0046,-0.1030
2025-06-03_17:51:06.6588,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.2587,1.6864,-1.7304,0.0157,0.9944,0.0037,-0.1044
2025-06-03_17:51:06.6819,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.2409,1.6870,-1.7736,0.0161,0.9941,0.0031,-0.1071
2025-06-03_17:51:06.7045,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.2228,1.6877,-1.8168,0.0155,0.9942,0.0026,-0.1068
2025-06-03_17:51:06.7260,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.2045,1.6882,-1.8599,0.0127,0.9943,0.0029,-0.1058
2025-06-03_17:51:06.7377,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.1864,1.6883,-1.9032,0.0111,0.9943,0.0035,-0.1063
2025-06-03_17:51:06.7476,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.1768,1.6883,-1.9248,0.0097,0.9943,0.0053,-0.1062
2025-06-03_17:51:06.7597,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.1673,1.6883,-1.9464,0.0092,0.9944,0.0066,-0.1052
2025-06-03_17:51:06.7711,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.1582,1.6882,-1.9679,0.0091,0.9946,0.0067,-0.1030
2025-06-03_17:51:06.7823,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.1491,1.6879,-1.9895,0.0091,0.9949,0.0070,-0.0997
2025-06-03_17:51:06.8042,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.1394,1.6869,-2.0104,0.0089,0.9956,0.0056,-0.0934
2025-06-03_17:51:06.8155,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.1217,1.6865,-2.0533,0.0070,0.9958,0.0042,-0.0907
2025-06-03_17:51:06.8259,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.1125,1.6858,-2.0743,0.0057,0.9961,0.0027,-0.0880
2025-06-03_17:51:06.8377,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.1034,1.6853,-2.0954,0.0046,0.9964,0.0013,-0.0850
2025-06-03_17:51:06.8591,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.0940,1.6843,-2.1158,0.0012,0.9971,0.0003,-0.0759
2025-06-03_17:51:06.8818,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.0770,1.6834,-2.1581,-0.0011,0.9979,0.0014,-0.0652
2025-06-03_17:51:06.8923,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.0687,1.6833,-2.1795,-0.0006,0.9982,0.0025,-0.0605
2025-06-03_17:51:06.9039,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.0538,1.6842,-2.2238,-0.0002,0.9983,0.0036,-0.0573
2025-06-03_17:51:06.9262,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.0443,1.6847,-2.2442,0.0015,0.9987,0.0026,-0.0501
2025-06-03_17:51:06.9487,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.0280,1.6834,-2.2868,0.0003,0.9990,0.0021,-0.0440
2025-06-03_17:51:06.9706,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,24.0118,1.6852,-2.3301,0.0010,0.9991,0.0012,-0.0413
2025-06-03_17:51:06.9824,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9972,1.6855,-2.3739,0.0016,0.9992,0.0008,-0.0401
2025-06-03_17:51:06.9931,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9894,1.6855,-2.3952,0.0005,0.9993,0.0000,-0.0387
2025-06-03_17:51:07.0046,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9814,1.6859,-2.4167,-0.0004,0.9993,-0.0012,-0.0376
2025-06-03_17:51:07.0148,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9733,1.6865,-2.4383,-0.0015,0.9993,-0.0014,-0.0371
2025-06-03_17:51:07.0260,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9654,1.6871,-2.4600,-0.0018,0.9994,-0.0008,-0.0359
2025-06-03_17:51:07.0378,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9584,1.6875,-2.4817,-0.0018,0.9994,-0.0005,-0.0344
2025-06-03_17:51:07.0485,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9515,1.6879,-2.5036,-0.0018,0.9995,-0.0005,-0.0329
2025-06-03_17:51:07.0710,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9434,1.6885,-2.5247,-0.0016,0.9995,0.0014,-0.0304
2025-06-03_17:51:07.0822,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9373,1.6888,-2.5468,-0.0017,0.9996,0.0021,-0.0294
2025-06-03_17:51:07.0926,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9271,1.6890,-2.5919,-0.0018,0.9996,0.0023,-0.0284
2025-06-03_17:51:07.1045,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9214,1.6892,-2.6141,-0.0020,0.9996,0.0026,-0.0271
2025-06-03_17:51:07.1266,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9150,1.6896,-2.6356,-0.0031,0.9997,0.0027,-0.0245
2025-06-03_17:51:07.1486,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.9043,1.6899,-2.6804,-0.0044,0.9997,0.0037,-0.0235
2025-06-03_17:51:07.1593,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8991,1.6900,-2.7027,-0.0046,0.9997,0.0045,-0.0233
2025-06-03_17:51:07.1819,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8889,1.6899,-2.7477,-0.0049,0.9997,0.0052,-0.0238
2025-06-03_17:51:07.2030,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8791,1.6893,-2.7927,-0.0054,0.9997,0.0061,-0.0251
2025-06-03_17:51:07.2156,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8698,1.6889,-2.8381,-0.0058,0.9996,0.0062,-0.0262
2025-06-03_17:51:07.2370,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8649,1.6881,-2.8602,-0.0072,0.9995,0.0065,-0.0288
2025-06-03_17:51:07.2592,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8555,1.6875,-2.9053,-0.0086,0.9994,0.0061,-0.0317
2025-06-03_17:51:07.2705,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8508,1.6871,-2.9278,-0.0095,0.9994,0.0056,-0.0334
2025-06-03_17:51:07.2823,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8461,1.6868,-2.9503,-0.0103,0.9993,0.0048,-0.0359
2025-06-03_17:51:07.3038,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8366,1.6867,-2.9954,-0.0138,0.9990,0.0050,-0.0413
2025-06-03_17:51:07.3147,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8265,1.6872,-3.0409,-0.0151,0.9989,0.0052,-0.0442
2025-06-03_17:51:07.3371,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8220,1.6879,-3.0633,-0.0153,0.9987,0.0067,-0.0487
2025-06-03_17:51:07.3482,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8116,1.6883,-3.1086,-0.0146,0.9986,0.0077,-0.0504
2025-06-03_17:51:07.3606,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8067,1.6886,-3.1310,-0.0136,0.9985,0.0080,-0.0518
2025-06-03_17:51:07.3820,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.8023,1.6891,-3.1534,-0.0110,0.9984,0.0086,-0.0543
2025-06-03_17:51:07.3953,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7916,1.6895,-3.1984,-0.0098,0.9983,0.0093,-0.0560
2025-06-03_17:51:07.4051,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7861,1.6897,-3.2211,-0.0086,0.9983,0.0091,-0.0571
2025-06-03_17:51:07.4164,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7809,1.6900,-3.2436,-0.0074,0.9982,0.0095,-0.0593
2025-06-03_17:51:07.4278,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7755,1.6902,-3.2661,-0.0067,0.9981,0.0101,-0.0612
2025-06-03_17:51:07.4394,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7700,1.6904,-3.2886,-0.0056,0.9979,0.0105,-0.0631
2025-06-03_17:51:07.4502,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7643,1.6905,-3.3111,-0.0051,0.9978,0.0105,-0.0646
2025-06-03_17:51:07.4620,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7587,1.6905,-3.3335,-0.0045,0.9977,0.0108,-0.0667
2025-06-03_17:51:07.4728,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7529,1.6906,-3.3559,-0.0039,0.9976,0.0107,-0.0685
2025-06-03_17:51:07.4832,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7470,1.6906,-3.3783,-0.0037,0.9975,0.0105,-0.0705
2025-06-03_17:51:07.4956,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7410,1.6906,-3.4006,-0.0035,0.9973,0.0102,-0.0724
2025-06-03_17:51:07.5059,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7347,1.6906,-3.4230,-0.0037,0.9972,0.0097,-0.0741
2025-06-03_17:51:07.5181,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7286,1.6906,-3.4453,-0.0040,0.9970,0.0096,-0.0771
2025-06-03_17:51:07.5279,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7222,1.6907,-3.4676,-0.0036,0.9967,0.0097,-0.0801
2025-06-03_17:51:07.5391,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7153,1.6907,-3.4899,-0.0040,0.9965,0.0096,-0.0824
2025-06-03_17:51:07.5509,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7082,1.6907,-3.5120,-0.0032,0.9963,0.0099,-0.0850
2025-06-03_17:51:07.5618,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.7002,1.6907,-3.5338,-0.0031,0.9961,0.0095,-0.0881
2025-06-03_17:51:07.5721,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.6920,1.6907,-3.5555,-0.0025,0.9958,0.0096,-0.0914
2025-06-03_17:51:07.5838,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.6827,1.6907,-3.5768,-0.0022,0.9954,0.0093,-0.0949
2025-06-03_17:51:07.5956,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.6719,1.6907,-3.5972,-0.0018,0.9951,0.0093,-0.0983
2025-06-03_17:51:07.6064,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.6610,1.6908,-3.6177,-0.0014,0.9948,0.0090,-0.1012
2025-06-03_17:51:07.6165,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.6488,1.6908,-3.6373,-0.0010,0.9945,0.0091,-0.1048
2025-06-03_17:51:07.6288,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.6357,1.6909,-3.6564,-0.0009,0.9944,0.0088,-0.1057
2025-06-03_17:51:07.6386,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.6227,1.6909,-3.6754,-0.0005,0.9940,0.0093,-0.1089
2025-06-03_17:51:07.6500,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.6092,1.6909,-3.6941,-0.0008,0.9938,0.0091,-0.1105
2025-06-03_17:51:07.6614,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,23.5956,1.6909,-3.7128,-0.0005,0.9936,0.0094,-0.1123
