TimeStamp,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度
2025-06-07_19:58:12.2747,-0.0506,1.1746,-2.2839,351.1763,185.9269,1.0939,-0.2706,1.3045,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.2853,-0.0532,1.1745,-2.3078,351.0889,186.2163,1.0936,-0.3002,1.3034,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.2964,-0.0556,1.1745,-2.3322,350.9983,186.5000,1.0799,-0.3214,1.3020,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.3075,-0.0581,1.1745,-2.3567,350.9894,186.8251,1.0761,-0.3458,1.2972,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.3185,-0.0611,1.1745,-2.3809,350.9861,187.1703,1.0301,-0.3605,1.2962,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.3296,-0.0639,1.1744,-2.4053,351.0270,187.4872,0.9733,-0.3857,1.2901,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.3412,-0.0667,1.1742,-2.4299,351.1149,187.8769,0.9392,-0.4060,1.2831,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.3523,-0.0700,1.1741,-2.4541,351.2683,188.2721,0.8294,-0.4262,1.2703,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.3629,-0.0730,1.1740,-2.4787,351.4491,188.6652,0.6997,-0.4412,1.2618,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.3736,-0.0762,1.1739,-2.5032,351.6210,189.0187,0.5215,-0.4597,1.2505,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.3857,-0.0797,1.1739,-2.5276,351.7993,189.3394,0.5800,-0.4806,1.2397,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.3968,-0.0830,1.1737,-2.5522,352.0895,189.6430,0.3665,-0.4908,1.2273,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.4074,-0.0863,1.1736,-2.5768,352.3385,189.9254,0.2633,-0.5030,1.2147,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.4190,-0.0899,1.1732,-2.6011,352.6350,190.2265,0.1799,-0.5172,1.1981,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.4301,-0.0933,1.1727,-2.6255,352.8948,190.4739,0.0633,-0.5264,1.1857,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.4411,-0.0968,1.1724,-2.6499,353.1386,190.7225,0.0322,-0.5346,1.1758,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.4532,-0.1004,1.1721,-2.6744,353.4027,190.9698,-0.0010,-0.5389,1.1641,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.4628,-0.1044,1.1719,-2.6985,353.4114,191.1457,0.0704,-0.5476,1.1617,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.4740,-0.1081,1.1719,-2.7229,353.7859,191.3080,0.1814,-0.5528,1.1480,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.4857,-0.1122,1.1719,-2.7471,354.0156,191.4657,0.1905,-0.5572,1.1385,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.4972,-0.1160,1.1719,-2.7717,354.1146,191.6192,0.2057,-0.5607,1.1343,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.5068,-0.1198,1.1719,-2.7962,354.1929,191.8193,0.1017,-0.5643,1.1325,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.5184,-0.1240,1.1718,-2.8202,354.0642,192.0184,0.0334,-0.5701,1.1374,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.5295,-0.1280,1.1717,-2.8445,353.9094,192.1707,359.9832,-0.5699,1.1454,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.5410,-0.1320,1.1717,-2.8686,353.7417,192.2582,0.0588,-0.5720,1.1507,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.5522,-0.1364,1.1716,-2.8924,353.5747,192.2833,0.2242,-0.5726,1.1567,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.5633,-0.1403,1.1716,-2.9167,353.4947,192.2425,0.3177,-0.5682,1.1607,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.5748,-0.1443,1.1716,-2.9408,353.4596,192.1607,0.4842,-0.5618,1.1646,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.5855,-0.1486,1.1715,-2.9645,353.3754,192.0881,0.5589,-0.5559,1.1695,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.5966,-0.1527,1.1715,-2.9886,353.2695,192.0638,0.5445,-0.5537,1.1729,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.6076,-0.1568,1.1716,-3.0127,353.1847,192.0572,0.5153,-0.5492,1.1778,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.6187,-0.1613,1.1717,-3.0364,353.0651,192.0806,0.4483,-0.5469,1.1859,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.6293,-0.1654,1.1717,-3.0605,352.9211,192.1048,0.3901,-0.5511,1.2009,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.6414,-0.1696,1.1717,-3.0844,352.7969,192.1232,0.3777,-0.5505,1.2044,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.6524,-0.1742,1.1716,-3.1079,352.6794,192.1562,0.3002,-0.5735,1.2415,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.6635,-0.1785,1.1717,-3.1316,352.6330,192.2330,0.1046,-0.5843,1.2586,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.6745,-0.1828,1.1717,-3.1552,352.7467,192.2967,359.9308,-0.5844,1.2539,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.6856,-0.1879,1.1721,-3.1779,352.4762,192.7133,359.5989,-0.6110,1.2850,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.6969,-0.1928,1.1725,-3.2012,351.8260,193.1476,359.5423,-0.6297,1.3114,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.7080,-0.1980,1.1728,-3.2242,351.5163,193.3901,359.7578,-0.6393,1.3177,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.7186,-0.2038,1.1733,-3.2471,351.1579,193.8572,359.6486,-0.6522,1.3265,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.7297,-0.2094,1.1737,-3.2699,350.8495,194.2517,359.9616,-0.6684,1.3385,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.7412,-0.2151,1.1744,-3.2930,350.6590,194.6228,359.9433,-0.6782,1.3400,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.7518,-0.2211,1.1750,-3.3160,350.3335,195.0195,0.1186,-0.6886,1.3476,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.7629,-0.2276,1.1755,-3.3387,350.1360,195.4879,359.9871,-0.7025,1.3429,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.7740,-0.2339,1.1758,-3.3615,349.8712,195.8648,0.0279,-0.7119,1.3424,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.7855,-0.2405,1.1760,-3.3843,349.6648,196.3408,0.0235,-0.7240,1.3459,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.7956,-0.2476,1.1760,-3.4069,349.5139,196.9133,0.0434,-0.7371,1.3430,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.8077,-0.2547,1.1761,-3.4297,349.4098,197.4489,0.0466,-0.7524,1.3431,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.8188,-0.2622,1.1761,-3.4522,349.4272,197.9358,0.0152,-0.7639,1.3358,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.8296,-0.2697,1.1759,-3.4748,349.5036,198.4051,359.9784,-0.7753,1.3315,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.8407,-0.2773,1.1759,-3.4974,349.6329,198.8576,359.8294,-0.7842,1.3242,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.8526,-0.2855,1.1754,-3.5197,349.9598,199.3480,359.8839,-0.7928,1.3100,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.8635,-0.2935,1.1751,-3.5419,349.9424,199.7651,359.2758,-0.7991,1.3060,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.8740,-0.3021,1.1747,-3.5642,350.1932,200.4246,359.3722,-0.8155,1.2981,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.8857,-0.3110,1.1744,-3.5863,350.4632,201.1483,359.0659,-0.8243,1.2855,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.8968,-0.3213,1.1737,-3.6084,350.7899,202.5784,359.1246,-0.8554,1.2727,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.9069,-0.3315,1.1733,-3.6302,351.2118,203.5678,359.1299,-0.8802,1.2617,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.9186,-0.3421,1.1728,-3.6516,351.7398,204.6067,359.0174,-0.9019,1.2456,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.9292,-0.3531,1.1724,-3.6729,352.2010,205.6679,358.9513,-0.9289,1.2305,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.9408,-0.3646,1.1720,-3.6938,352.6996,206.9390,358.7096,-0.9791,1.2200,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.9519,-0.3766,1.1715,-3.7146,353.0747,208.2421,358.3231,-1.0114,1.2107,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:12.9635,-0.3895,1.1711,-3.7348,353.3350,209.7927,358.1942,-1.1554,1.2116,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8993,0.9674
2025-06-07_19:58:12.9746,-0.4029,1.1706,-3.7548,353.5072,211.3652,358.0581,-1.3998,1.3594,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8993,0.9674
2025-06-07_19:58:12.9857,-0.4169,1.1702,-3.7744,353.6543,213.0674,358.0217,-1.4550,1.3570,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8993,0.9674
2025-06-07_19:58:12.9963,-0.4314,1.1699,-3.7935,353.8427,214.5662,358.1164,-1.6508,1.5423,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8360,0.9185
2025-06-07_19:58:13.0069,-0.4463,1.1697,-3.8124,354.0304,216.0564,358.1678,-1.7956,1.5765,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7553,0.8919
2025-06-07_19:58:13.0185,-0.4616,1.1698,-3.8308,354.1471,217.4887,358.1656,-1.8571,1.5796,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7553,0.8919
2025-06-07_19:58:13.0297,-0.4772,1.1701,-3.8488,354.1767,218.8583,358.2014,-1.8916,1.4225,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7678,0.9213
2025-06-07_19:58:13.0408,-0.4934,1.1704,-3.8665,354.2226,220.3042,358.3146,-2.0530,1.5581,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7678,0.9213
2025-06-07_19:58:13.0520,-0.5100,1.1706,-3.8838,354.1131,221.8069,358.3929,-2.2088,1.5038,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8074,0.9213
2025-06-07_19:58:13.0631,-0.5271,1.1709,-3.9007,354.2121,223.2752,358.8265,-2.2995,1.5159,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8074,0.9213
2025-06-07_19:58:13.0752,-0.5446,1.1712,-3.9173,354.0998,224.8770,358.9706,-2.4812,1.4363,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8074,0.9213
2025-06-07_19:58:13.0858,-0.5626,1.1716,-3.9333,354.1353,226.5392,359.2577,-2.6589,1.3461,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8391,0.9496
2025-06-07_19:58:13.0969,-0.5812,1.1718,-3.9490,354.1129,228.1233,359.5215,-2.8135,1.3605,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8391,0.9496
2025-06-07_19:58:13.1080,-0.5999,1.1721,-3.9641,354.2073,229.7668,359.9372,-3.1106,1.3047,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8391,0.9496
2025-06-07_19:58:13.1191,-0.6190,1.1721,-3.9788,354.3693,231.2582,0.2558,-3.5018,1.2480,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9176,0.9794
2025-06-07_19:58:13.1303,-0.6386,1.1720,-3.9930,354.5501,232.7459,0.5196,-4.0007,1.2144,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9578,0.9894
2025-06-07_19:58:13.1411,-0.6583,1.1715,-4.0066,354.7831,234.2301,0.7494,-4.3923,1.2102,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9578,0.9894
2025-06-07_19:58:13.1517,-0.6783,1.1709,-4.0198,354.9880,235.7738,0.9304,-4.9432,1.2016,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9578,0.9894
2025-06-07_19:58:13.1634,-0.6990,1.1703,-4.0324,355.0602,237.3551,1.1336,-12.8271,1.0995,-5.8717,广告牌8 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9784,0.9946
2025-06-07_19:58:13.1744,-0.7198,1.1698,-4.0445,355.1443,238.9715,1.4436,-13.0000,1.1088,-5.5507,墙体 (8),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9784,0.9946
2025-06-07_19:58:13.1871,-0.7413,1.1694,-4.0560,355.1430,240.5912,1.8168,-13.0000,1.0966,-5.3820,墙体 (8),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9784,0.9946
2025-06-07_19:58:13.1967,-0.7630,1.1691,-4.0669,355.2074,242.1549,2.3091,-13.0000,1.1325,-5.5892,墙体 (8),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9862,0.9965
2025-06-07_19:58:13.2073,-0.7849,1.1687,-4.0774,355.1402,243.6293,2.7060,-13.0000,1.1305,-5.7014,墙体 (8),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9912,0.9978
2025-06-07_19:58:13.2189,-0.8070,1.1683,-4.0872,355.2075,245.0204,3.1063,-13.0000,1.1440,-5.4030,墙体 (8),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9912,0.9978
2025-06-07_19:58:13.2300,-0.8295,1.1677,-4.0967,355.2911,246.3670,3.4127,-12.8271,1.1919,-5.8229,广告牌8 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9955,0.9989
2025-06-07_19:58:13.2411,-0.8521,1.1671,-4.1055,355.5760,247.6969,3.7994,-12.8271,1.1117,-5.9616,广告牌8 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9955,0.9989
2025-06-07_19:58:13.2525,-0.8750,1.1664,-4.1137,355.6540,248.9719,4.1262,-12.8271,1.1108,-5.8037,广告牌8 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9955,0.9989
2025-06-07_19:58:13.2632,-0.8979,1.1661,-4.1212,355.8829,250.2329,4.5998,-4.7633,1.1350,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9971,0.9993
2025-06-07_19:58:13.2743,-0.9212,1.1662,-4.1279,356.1111,251.4749,5.2565,-4.6112,1.1179,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9995
2025-06-07_19:58:13.2854,-0.9449,1.1665,-4.1342,356.4085,252.5742,5.8799,-4.0470,1.0982,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9995
2025-06-07_19:58:13.2960,-0.9684,1.1666,-4.1401,356.6977,253.6441,6.3965,-4.3635,1.0777,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9995
2025-06-07_19:58:13.3081,-0.9918,1.1669,-4.1451,357.0025,254.4553,6.6014,-3.7582,1.0668,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9991,0.9998
2025-06-07_19:58:13.3187,-1.0154,1.1673,-4.1498,357.3669,255.2601,6.5715,-3.5258,1.0550,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9991,0.9998
2025-06-07_19:58:13.3303,-1.0396,1.1679,-4.1541,357.5192,256.1075,6.4122,-3.5266,1.0593,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9999
2025-06-07_19:58:13.3403,-1.0632,1.1685,-4.1580,357.5483,256.8259,6.3014,-3.6673,1.0539,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9999
2025-06-07_19:58:13.3519,-1.0875,1.1694,-4.1612,357.4127,257.7343,6.2883,-4.4367,1.0437,-4.9000,墙  (14),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9999
2025-06-07_19:58:13.3635,-1.1117,1.1705,-4.1637,357.3617,258.6456,6.3097,-13.0000,0.7162,-5.2906,墙体 (8),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,1.0000
2025-06-07_19:58:13.3741,-1.1362,1.1716,-4.1653,357.2145,259.7278,6.3025,-13.0000,0.7490,-5.0663,墙体 (8),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,1.0000
2025-06-07_19:58:13.3857,-1.1605,1.1724,-4.1667,357.1067,260.6470,6.2265,-13.0000,0.8673,-4.5766,墙体 (8),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,1.0000
2025-06-07_19:58:13.3968,-1.1850,1.1730,-4.1677,356.9496,261.5250,6.0734,-12.8271,0.9839,-3.8108,广告牌7 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,1.0000
2025-06-07_19:58:13.4078,-1.2092,1.1734,-4.1681,356.8524,262.4459,5.9885,-8.2734,1.1043,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,1.0000
2025-06-07_19:58:13.4194,-1.2334,1.1738,-4.1681,356.7245,263.3784,5.9037,-7.1075,1.1272,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,1.0000
2025-06-07_19:58:13.4300,-1.2579,1.1737,-4.1677,356.5173,264.3216,5.7634,-5.8856,1.1600,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.4413,-1.2822,1.1737,-4.1668,356.3998,265.2965,5.7146,-5.4494,1.1888,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.4525,-1.3066,1.1736,-4.1655,356.2360,266.2662,5.5735,-4.9989,1.1955,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.4635,-1.3309,1.1735,-4.1638,356.0245,267.2037,5.3866,-4.7532,1.2066,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.4746,-1.3552,1.1727,-4.1618,356.0066,268.0346,5.2366,-4.9501,1.2109,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.4856,-1.3796,1.1721,-4.1597,356.0404,268.9036,5.1967,-4.6371,1.2045,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.4967,-1.4040,1.1712,-4.1561,355.9445,269.9305,5.0290,-4.3283,1.2036,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.5080,-1.4280,1.1705,-4.1530,355.8685,270.6451,4.9374,-4.7205,1.1893,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.5191,-1.4522,1.1697,-4.1501,355.7583,271.3076,4.8497,-5.3213,1.1699,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.5297,-1.4762,1.1690,-4.1467,355.7340,271.9598,4.7874,-5.0325,1.1702,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.5414,-1.5000,1.1680,-4.1430,355.7253,272.5493,4.7031,-6.0812,1.1361,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.5525,-1.5236,1.1670,-4.1394,355.7545,273.0280,4.6317,-6.8383,1.1112,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.5630,-1.5475,1.1661,-4.1360,355.8202,273.4667,4.5254,-7.9258,1.0907,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.5741,-1.5710,1.1653,-4.1324,355.9322,273.7804,4.4320,-7.5248,1.0830,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.5856,-1.5945,1.1646,-4.1291,355.9944,274.0329,4.2978,-8.0781,1.0699,-3.5000,墙体 (4),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.5962,-1.6180,1.1639,-4.1255,356.0249,274.2731,4.1388,-12.8271,1.0209,-3.5672,广告牌7 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.6079,-1.6413,1.1633,-4.1220,356.0333,274.4424,3.9819,-12.8271,1.0197,-3.5345,广告牌7 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.6185,-1.6647,1.1628,-4.1183,356.0761,274.6684,3.8465,-12.8271,1.0131,-3.6567,广告牌7 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.6291,-1.6878,1.1623,-4.1154,356.1120,274.7473,3.7886,-12.8271,1.0235,-3.8800,广告牌7 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:58:13.6412,-1.7109,1.1620,-4.1121,356.2201,274.7999,3.7442,-12.8271,1.0109,-3.9668,广告牌7 (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
